id,transaction_id,line_number,product_id,quantity,unit_price,discount_percent,vat_rate,line_total
498,158,8,91,2.49,3.49,0.00,0.21,8.69
499,159,1,125,1.13,2.00,0.00,0.10,2.26
500,160,1,44,1.00,3.99,0.00,0.21,3.99
501,160,2,581,1.00,7.99,0.00,0.10,7.99
502,160,3,551,1.00,3.50,0.00,0.21,3.50
503,161,1,339,1.90,1.95,0.00,0.10,3.70
504,161,2,262,1.00,12.99,0.00,0.04,12.99
505,161,3,418,4.00,10.99,0.00,0.21,43.96
506,161,4,458,1.00,1.75,0.00,0.21,1.75
507,162,1,90,2.00,6.49,0.00,0.21,12.98
508,163,1,81,2.00,7.99,0.00,0.04,15.98
509,163,2,314,1.00,1.99,0.00,0.04,1.99
510,163,3,11,2.00,4.95,0.00,0.21,9.90
511,163,4,490,1.00,4.99,0.00,0.21,4.99
512,164,1,325,1.00,1.50,15.00,0.21,1.28
513,164,2,102,1.00,3.00,0.00,0.04,3.00
514,165,1,236,1.00,2.99,0.00,0.21,2.99
515,166,1,179,1.00,12.75,0.00,0.04,12.75
516,166,2,542,1.00,9.99,0.00,0.21,9.99
517,166,3,317,1.00,4.50,0.00,0.21,4.50
518,166,4,575,1.00,8.99,0.00,0.21,8.99
519,166,5,510,1.00,3.99,0.00,0.21,3.99
520,166,6,176,1.00,1.49,0.00,0.10,1.49
521,166,7,379,3.00,2.95,0.00,0.10,8.85
522,166,8,352,1.00,2.50,0.00,0.10,2.50
523,166,9,55,2.00,5.49,0.00,0.04,10.98
524,166,10,289,1.00,3.99,0.00,0.10,3.99
525,166,11,19,4.00,8.99,0.00,0.21,35.96
526,167,1,2,1.00,1.49,0.00,0.21,1.49
527,167,2,319,1.00,2.50,0.00,0.10,2.50
528,168,1,518,1.00,2.95,0.00,0.04,2.95
529,168,2,69,1.00,4.99,0.00,0.10,4.99
530,168,3,381,0.96,4.00,0.00,0.04,3.84
531,168,4,14,1.00,7.99,0.00,0.21,7.99
532,168,5,385,1.00,2.75,0.00,0.21,2.75
533,168,6,4,3.00,1.49,0.00,0.21,4.47
534,169,1,108,2.00,3.95,0.00,0.21,7.90
535,170,1,211,2.07,3.00,0.00,0.21,6.21
536,170,2,253,1.00,3.00,0.00,0.21,3.00
537,170,3,249,1.00,3.99,0.00,0.21,3.99
538,170,4,300,1.00,2.99,0.00,0.21,2.99
539,170,5,196,1.00,4.95,0.00,0.04,4.95
540,171,1,396,4.00,0.99,0.00,0.21,3.96
541,172,1,183,1.00,0.95,0.00,0.04,0.95
542,173,1,66,1.68,0.99,0.00,0.10,1.66
543,173,2,464,1.00,2.50,0.00,0.21,2.50
544,173,3,193,1.00,1.99,0.00,0.10,1.99
545,173,4,16,3.00,2.99,0.00,0.21,8.97
546,173,5,253,1.00,3.00,0.00,0.21,3.00
547,174,1,537,1.00,5.95,0.00,0.21,5.95
548,175,1,385,3.00,2.75,0.00,0.21,8.25
549,175,2,506,3.00,2.99,0.00,0.21,8.97
550,175,3,442,0.49,3.00,0.00,0.21,1.47
551,175,4,80,1.00,2.95,0.00,0.10,2.95
552,175,5,382,1.00,3.95,0.00,0.21,3.95
553,176,1,300,4.00,2.99,0.00,0.21,11.96
554,176,2,55,1.00,5.49,0.00,0.04,5.49
555,177,1,444,1.00,3.99,0.00,0.21,3.99
556,177,2,216,1.00,2.95,0.00,0.21,2.95
557,177,3,263,2.00,2.49,0.00,0.04,4.98
558,178,1,52,2.00,2.95,0.00,0.04,5.90
559,178,2,196,4.00,4.95,0.00,0.04,19.80
560,178,3,311,1.00,3.49,0.00,0.10,3.49
561,179,1,374,1.00,2.00,0.00,0.10,2.00
562,179,2,192,1.00,14.99,0.00,0.04,14.99
563,180,1,474,1.00,2.99,0.00,0.21,2.99
564,180,2,22,1.00,8.49,0.00,0.21,8.49
565,181,1,249,1.00,3.99,0.00,0.21,3.99
566,182,1,265,1.00,2.95,0.00,0.21,2.95
567,182,2,313,2.00,3.99,0.00,0.10,7.98
568,183,1,442,0.28,3.00,0.00,0.21,0.84
569,183,2,487,0.29,10.49,0.00,0.04,3.04
570,183,3,524,0.49,2.99,0.00,0.21,1.47
571,183,4,395,1.00,5.25,0.00,0.10,5.25
572,184,1,245,1.00,3.95,0.00,0.21,3.95
573,184,2,456,3.00,8.99,0.00,0.21,26.97
574,185,1,151,1.00,1.95,0.00,0.04,1.95
575,185,2,44,2.00,3.99,0.00,0.21,7.98
576,185,3,127,2.00,6.99,0.00,0.10,13.98
577,185,4,556,2.00,2.95,0.00,0.10,5.90
578,185,5,34,1.00,2.99,0.00,0.21,2.99
579,186,1,575,4.00,8.99,0.00,0.21,35.96
580,186,2,318,1.00,2.49,0.00,0.21,2.49
581,187,1,9,1.00,2.99,0.00,0.21,2.99
582,187,2,351,1.00,5.99,0.00,0.21,5.99
583,187,3,394,1.00,7.99,0.00,0.21,7.99
584,187,4,477,1.00,5.00,0.00,0.21,5.00
585,188,1,30,1.00,1.49,0.00,0.21,1.49
586,189,1,157,3.00,5.49,0.00,0.21,16.47
587,189,2,390,0.56,4.99,0.00,0.04,2.79
588,189,3,240,2.00,1.95,0.00,0.10,3.90
589,189,4,580,1.00,6.50,0.00,0.10,6.50
590,190,1,288,1.00,2.00,0.00,0.21,2.00
591,190,2,532,1.00,2.95,0.00,0.21,2.95
592,190,3,145,0.17,2.75,0.00,0.21,0.47
593,190,4,575,2.00,8.99,0.00,0.21,17.98
594,190,5,196,1.00,4.95,0.00,0.04,4.95
595,190,6,132,1.00,2.95,0.00,0.21,2.95
596,191,1,86,1.00,3.99,0.00,0.10,3.99
597,191,2,374,2.00,2.00,0.00,0.10,4.00
598,191,3,263,2.00,2.49,0.00,0.04,4.98
599,191,4,534,1.60,12.49,0.00,0.04,19.98
600,191,5,480,1.00,22.50,0.00,0.21,22.50
601,191,6,201,2.00,2.99,0.00,0.04,5.98
602,191,7,456,1.00,8.99,0.00,0.21,8.99
603,192,1,598,2.00,23.99,0.00,0.21,47.98
604,193,1,59,1.00,1.99,0.00,0.10,1.99
605,193,2,85,1.00,7.99,0.00,0.21,7.99
606,193,3,196,1.00,4.95,0.00,0.04,4.95
607,194,1,160,2.20,0.50,0.00,0.10,1.10
608,194,2,261,6.00,2.50,0.00,0.10,15.00
609,194,3,539,1.00,4.50,0.00,0.21,4.50
610,194,4,99,1.00,15.75,0.00,0.21,15.75
611,194,5,503,1.00,3.99,0.00,0.10,3.99
612,195,1,169,3.00,4.50,0.00,0.04,13.50
613,196,1,573,1.00,2.00,0.00,0.10,2.00
614,196,2,86,1.00,3.99,0.00,0.10,3.99
615,196,3,585,1.55,1.95,0.00,0.21,3.02
616,196,4,247,3.00,3.99,0.00,0.04,11.97
617,196,5,295,1.00,1.99,0.00,0.21,1.99
618,196,6,292,3.00,3.49,0.00,0.21,10.47
619,196,7,235,1.00,2.49,0.00,0.04,2.49
620,196,8,302,1.00,1.99,0.00,0.10,1.99
621,196,9,519,1.00,2.95,0.00,0.10,2.95
622,196,10,368,2.00,2.99,0.00,0.10,5.98
623,196,11,193,1.00,1.99,0.00,0.10,1.99
624,197,1,484,1.00,1.99,0.00,0.04,1.99
625,198,1,521,4.00,5.99,0.00,0.21,23.96
626,198,2,333,1.00,8.95,0.00,0.21,8.95
627,198,3,144,2.00,2.95,0.00,0.21,5.90
628,199,1,299,1.00,5.99,0.00,0.04,5.99
629,200,1,176,1.00,1.49,0.00,0.10,1.49
630,200,2,455,1.00,1.99,0.00,0.10,1.99
631,201,1,547,1.00,5.95,0.00,0.04,5.95
632,202,1,45,1.00,4.99,0.00,0.21,4.99
633,203,1,417,1.00,1.99,0.00,0.21,1.99
634,203,2,149,6.00,3.99,0.00,0.10,23.94
635,203,3,11,1.00,4.95,0.00,0.21,4.95
636,203,4,130,1.00,4.95,0.00,0.21,4.95
637,203,5,254,2.00,1.50,0.00,0.10,3.00
638,203,6,21,2.00,2.49,0.00,0.21,4.98
639,203,7,399,2.00,1.99,0.00,0.10,3.98
640,204,1,369,1.00,7.99,0.00,0.10,7.99
641,204,2,473,4.00,1.25,0.00,0.10,5.00
642,204,3,219,1.00,3.75,0.00,0.21,3.75
643,204,4,377,2.00,2.99,0.00,0.21,5.98
644,205,1,346,2.00,6.99,0.00,0.21,13.98
645,205,2,63,2.00,2.95,0.00,0.10,5.90
646,206,1,226,1.00,1.99,0.00,0.10,1.99
647,207,1,181,3.00,3.50,0.00,0.10,10.50
648,207,2,45,2.00,4.99,0.00,0.21,9.98
649,207,3,5,1.67,0.99,0.00,0.10,1.65
650,208,1,156,2.00,6.99,0.00,0.21,13.98
651,208,2,217,2.00,4.99,0.00,0.21,9.98
652,208,3,357,1.00,1.95,0.00,0.10,1.95
653,208,4,334,1.00,1.50,0.00,0.10,1.50
654,209,1,77,1.00,1.00,0.00,0.10,1.00
655,209,2,28,4.00,6.99,0.00,0.21,27.96
656,209,3,301,1.00,11.25,0.00,0.10,11.25
657,209,4,513,1.00,0.99,0.00,0.04,0.99
658,210,1,509,4.00,2.99,0.00,0.04,11.96
659,210,2,99,1.00,15.75,0.00,0.21,15.75
660,210,3,419,1.00,8.99,0.00,0.21,8.99
661,210,4,16,1.00,2.99,0.00,0.21,2.99
662,210,5,123,1.00,2.50,0.00,0.10,2.50
663,211,1,147,1.00,0.99,0.00,0.10,0.99
664,211,2,180,1.00,0.99,0.00,0.10,0.99
665,212,1,470,2.00,6.25,0.00,0.21,12.50
666,212,2,75,1.00,2.49,0.00,0.21,2.49
667,213,1,370,1.00,2.95,0.00,0.10,2.95
668,213,2,494,2.00,10.25,0.00,0.21,20.50
669,213,3,63,1.00,2.95,0.00,0.10,2.95
670,213,4,429,0.94,5.95,0.00,0.21,5.59
671,214,1,216,1.00,2.95,0.00,0.21,2.95
672,215,1,212,1.00,17.99,0.00,0.04,17.99
673,215,2,578,1.00,1.99,0.00,0.10,1.99
674,215,3,478,2.00,15.00,0.00,0.21,30.00
675,215,4,494,1.00,10.25,0.00,0.21,10.25
676,215,5,83,6.00,4.99,0.00,0.21,29.94
677,215,6,256,1.00,21.50,0.00,0.21,21.50
678,216,1,368,1.00,2.99,0.00,0.10,2.99
679,217,1,328,1.00,2.99,0.00,0.04,2.99
680,218,1,86,1.00,3.99,0.00,0.10,3.99
681,218,2,8,1.00,2.99,0.00,0.04,2.99
682,218,3,135,1.00,7.49,0.00,0.21,7.49
683,218,4,169,3.00,4.50,0.00,0.04,13.50
684,218,5,280,1.00,1.75,0.00,0.10,1.75
685,219,1,234,1.00,4.00,0.00,0.10,4.00
686,219,2,426,1.00,1.99,0.00,0.10,1.99
687,219,3,30,1.00,1.49,0.00,0.21,1.49
688,219,4,456,2.00,8.99,0.00,0.21,17.98
689,220,1,29,1.00,3.50,0.00,0.21,3.50
690,220,2,219,3.00,3.75,0.00,0.21,11.25
691,220,3,276,2.00,4.50,0.00,0.04,9.00
692,220,4,599,6.00,8.00,0.00,0.10,48.00
693,220,5,376,6.00,5.99,0.00,0.10,35.94
694,220,6,581,1.00,7.99,0.00,0.10,7.99
695,220,7,571,1.00,11.99,0.00,0.21,11.99
696,220,8,510,1.00,3.99,0.00,0.21,3.99
697,221,1,442,2.27,3.00,0.00,0.21,6.81
698,221,2,194,4.00,2.95,0.00,0.10,11.80
699,222,1,216,1.00,2.95,0.00,0.21,2.95
700,222,2,587,1.00,3.99,0.00,0.21,3.99
701,222,3,383,1.00,5.99,0.00,0.21,5.99
702,223,1,521,4.00,5.99,0.00,0.21,23.96
703,224,1,532,2.00,2.95,0.00,0.21,5.90
704,225,1,346,3.00,6.99,0.00,0.21,20.97
705,226,1,287,1.01,1.99,0.00,0.10,2.01
706,227,1,497,1.00,1.99,0.00,0.10,1.99
707,228,1,358,1.00,2.95,0.00,0.21,2.95
708,229,1,575,1.00,8.99,0.00,0.21,8.99
709,230,1,440,1.12,1.99,0.00,0.10,2.23
710,231,1,76,1.00,1.99,0.00,0.04,1.99
711,232,1,504,2.00,2.49,0.00,0.10,4.98
712,233,1,9,1.00,2.99,0.00,0.21,2.99
713,234,1,135,1.00,7.49,0.00,0.21,7.49
714,234,2,308,1.00,9.99,0.00,0.21,9.99
715,234,3,548,1.00,3.49,0.00,0.21,3.49
716,235,1,513,1.00,0.99,0.00,0.04,0.99
717,235,2,352,1.00,2.50,0.00,0.10,2.50
718,235,3,22,2.00,8.49,0.00,0.21,16.98
719,235,4,136,1.00,7.95,0.00,0.21,7.95
720,235,5,252,6.00,3.50,0.00,0.10,21.00
721,236,1,14,1.00,7.99,0.00,0.21,7.99
722,236,2,348,2.00,3.00,0.00,0.21,6.00
723,237,1,423,3.00,2.99,0.00,0.21,8.97
724,237,2,499,1.00,1.99,0.00,0.10,1.99
725,238,1,239,1.00,5.99,0.00,0.21,5.99
726,238,2,319,1.00,2.50,0.00,0.10,2.50
727,238,3,30,1.00,1.49,0.00,0.21,1.49
728,239,1,58,3.00,2.99,0.00,0.21,8.97
729,239,2,295,1.00,1.99,0.00,0.21,1.99
730,239,3,324,2.00,2.95,0.00,0.04,5.90
731,239,4,460,1.00,7.99,0.00,0.21,7.99
732,239,5,213,3.00,2.99,0.00,0.21,8.97
733,239,6,228,1.00,2.50,0.00,0.21,2.50
734,239,7,166,4.00,8.25,0.00,0.21,33.00
735,240,1,238,3.00,2.49,0.00,0.21,7.47
736,240,2,466,2.00,2.95,0.00,0.21,5.90
737,240,3,537,1.00,5.95,0.00,0.21,5.95
738,240,4,221,2.05,5.95,0.00,0.04,12.20
739,241,1,253,1.00,3.00,0.00,0.21,3.00
740,242,1,145,2.47,2.75,0.00,0.21,6.79
741,243,1,249,6.00,3.99,0.00,0.21,23.94
742,243,2,377,3.00,2.99,0.00,0.21,8.97
743,243,3,271,0.22,1.99,0.00,0.04,0.44
744,243,4,592,1.00,1.50,0.00,0.04,1.50
745,243,5,14,1.00,7.99,0.00,0.21,7.99
746,244,1,353,1.00,1.99,0.00,0.10,1.99
747,244,2,144,1.00,2.95,0.00,0.21,2.95
748,244,3,242,1.00,22.99,0.00,0.21,22.99
749,244,4,11,1.00,4.95,0.00,0.21,4.95
750,244,5,348,1.00,3.00,0.00,0.21,3.00
751,244,6,146,2.00,1.49,0.00,0.21,2.98
752,245,1,381,0.87,4.00,0.00,0.04,3.48
753,246,1,556,3.00,2.95,0.00,0.10,8.85
754,246,2,223,3.00,2.99,0.00,0.21,8.97
755,246,3,438,1.00,5.49,0.00,0.21,5.49
756,246,4,560,1.00,7.95,0.00,0.21,7.95
757,247,1,171,1.00,1.49,0.00,0.10,1.49
758,247,2,354,2.00,3.49,0.00,0.21,6.98
759,248,1,173,1.00,1.95,0.00,0.04,1.95
760,249,1,489,1.00,1.00,0.00,0.04,1.00
761,249,2,158,1.00,3.99,0.00,0.21,3.99
762,249,3,598,2.00,23.99,0.00,0.21,47.98
763,249,4,109,1.00,0.99,0.00,0.04,0.99
764,249,5,218,1.00,2.95,0.00,0.10,2.95
765,249,6,487,0.82,10.49,0.00,0.04,8.60
766,250,1,174,4.00,4.49,0.00,0.21,17.96
767,250,2,136,2.00,7.95,0.00,0.21,15.90
768,250,3,402,1.00,2.99,0.00,0.21,2.99
769,250,4,70,1.00,3.50,0.00,0.21,3.50
770,250,5,123,1.00,2.50,0.00,0.10,2.50
771,250,6,513,3.00,0.99,0.00,0.04,2.97
772,250,7,226,1.00,1.99,0.00,0.10,1.99
773,250,8,335,2.00,2.50,0.00,0.21,5.00
774,250,9,585,1.47,1.95,0.00,0.21,2.87
775,250,10,162,1.00,1.49,0.00,0.10,1.49
776,250,11,590,1.00,11.49,0.00,0.10,11.49
777,250,12,564,4.00,16.95,0.00,0.04,67.80
778,251,1,344,1.00,11.99,0.00,0.10,11.99
779,251,2,212,1.00,17.99,0.00,0.04,17.99
780,251,3,215,1.00,8.95,0.00,0.21,8.95
781,251,4,21,2.00,2.49,0.00,0.21,4.98
782,251,5,453,2.00,4.49,0.00,0.21,8.98
783,251,6,430,1.00,4.50,0.00,0.21,4.50
784,251,7,422,1.00,11.75,0.00,0.21,11.75
785,251,8,319,1.00,2.50,0.00,0.10,2.50
786,251,9,353,1.00,1.99,0.00,0.10,1.99
787,251,10,471,1.00,1.99,0.00,0.04,1.99
788,251,11,211,1.95,3.00,0.00,0.21,5.85
789,251,12,362,1.00,3.25,0.00,0.21,3.25
790,252,1,556,2.00,2.95,0.00,0.10,5.90
791,252,2,136,1.00,7.95,0.00,0.21,7.95
792,252,3,381,1.68,4.00,0.00,0.04,6.72
793,252,4,594,2.13,10.99,0.00,0.04,23.41
794,253,1,145,0.23,2.75,0.00,0.21,0.63
795,253,2,52,4.00,2.95,0.00,0.04,11.80
796,254,1,216,2.00,2.95,0.00,0.21,5.90
797,254,2,332,1.00,1.99,0.00,0.10,1.99
798,254,3,426,1.00,1.99,0.00,0.10,1.99
799,255,1,98,2.00,1.49,0.00,0.21,2.98
800,255,2,293,1.00,5.49,0.00,0.04,5.49
801,256,1,441,1.00,6.95,0.00,0.21,6.95
802,256,2,16,3.00,2.99,0.00,0.21,8.97
803,256,3,544,1.00,3.99,0.00,0.21,3.99
804,256,4,275,2.00,5.95,0.00,0.04,11.90
805,256,5,517,0.66,3.99,0.00,0.21,2.63
806,256,6,259,1.00,2.95,0.00,0.04,2.95
807,256,7,553,3.00,7.99,0.00,0.04,23.97
808,256,8,223,1.00,2.99,0.00,0.21,2.99
809,257,1,147,4.00,0.99,0.00,0.10,3.96
810,257,2,501,1.00,0.99,0.00,0.04,0.99
811,258,1,44,2.00,3.99,0.00,0.21,7.98
812,259,1,425,1.00,3.99,0.00,0.21,3.99
813,260,1,453,1.00,4.49,0.00,0.21,4.49
814,260,2,463,2.00,4.25,0.00,0.04,8.50
815,261,1,41,2.00,4.75,0.00,0.10,9.50
816,261,2,426,1.00,1.99,0.00,0.10,1.99
817,261,3,247,1.00,3.99,0.00,0.04,3.99
818,261,4,557,4.00,4.99,0.00,0.10,19.96
819,261,5,578,1.00,1.99,0.00,0.10,1.99
820,262,1,358,1.00,2.95,0.00,0.21,2.95
821,262,2,147,1.00,0.99,0.00,0.10,0.99
822,263,1,224,2.00,2.99,0.00,0.04,5.98
823,264,1,492,1.00,3.00,0.00,0.21,3.00
824,265,1,114,6.00,5.95,0.00,0.04,35.70
825,266,1,527,1.00,2.99,0.00,0.21,2.99
826,266,2,392,2.43,1.49,0.00,0.04,3.62
827,267,1,556,1.00,2.95,0.00,0.10,2.95
828,268,1,23,1.00,13.99,0.00,0.04,13.99
829,268,2,545,1.00,5.95,0.00,0.21,5.95
830,268,3,439,1.00,3.75,0.00,0.21,3.75
831,269,1,139,4.00,2.99,0.00,0.04,11.96
832,269,2,511,3.00,1.99,0.00,0.10,5.97
833,270,1,487,0.92,10.49,0.00,0.04,9.65
834,271,1,431,1.00,2.49,0.00,0.21,2.49
835,271,2,308,2.00,9.99,0.00,0.21,19.98
836,271,3,402,3.00,2.99,0.00,0.21,8.97
837,272,1,234,1.00,4.00,0.00,0.10,4.00
838,272,2,375,1.65,11.99,0.00,0.04,19.78
839,272,3,600,1.00,2.00,0.00,0.21,2.00
840,272,4,514,0.83,1.99,0.00,0.04,1.65
841,273,1,316,1.00,3.75,0.00,0.21,3.75
842,273,2,566,2.00,1.95,0.00,0.04,3.90
843,274,1,321,2.00,2.99,0.00,0.10,5.98
844,274,2,451,2.00,4.99,0.00,0.10,9.98
845,275,1,219,1.00,3.75,0.00,0.21,3.75
846,275,2,215,1.00,8.95,0.00,0.21,8.95
847,275,3,107,1.00,5.99,0.00,0.21,5.99
848,275,4,16,1.00,2.99,0.00,0.21,2.99
849,275,5,459,3.00,2.99,0.00,0.21,8.97
850,276,1,193,1.00,1.99,0.00,0.10,1.99
851,276,2,156,4.00,6.99,0.00,0.21,27.96
852,276,3,411,2.00,3.99,0.00,0.21,7.98
853,276,4,105,2.00,6.99,0.00,0.21,13.98
854,276,5,477,4.00,5.00,0.00,0.21,20.00
855,276,6,80,6.00,2.95,0.00,0.10,17.70
856,277,1,474,1.00,2.99,0.00,0.21,2.99
857,277,2,571,1.00,11.99,0.00,0.21,11.99
858,277,3,270,1.00,1.99,0.00,0.10,1.99
859,277,4,424,1.00,1.95,0.00,0.10,1.95
860,277,5,265,2.00,2.95,0.00,0.21,5.90
861,278,1,277,1.00,4.99,0.00,0.10,4.99
862,279,1,472,2.00,0.99,0.00,0.10,1.98
863,279,2,222,1.00,2.75,0.00,0.10,2.75
864,279,3,51,1.00,3.99,0.00,0.21,3.99
865,280,1,489,3.00,1.00,0.00,0.04,3.00
866,280,2,2,1.00,1.49,0.00,0.21,1.49
867,280,3,253,1.00,3.00,0.00,0.21,3.00
868,280,4,187,1.00,2.99,0.00,0.10,2.99
869,280,5,78,1.00,9.99,0.00,0.21,9.99
870,281,1,172,1.00,14.50,0.00,0.21,14.50
871,281,2,259,2.00,2.95,0.00,0.04,5.90
872,282,1,382,1.00,3.95,0.00,0.21,3.95
873,282,2,60,3.00,1.99,0.00,0.21,5.97
874,282,3,372,2.00,3.95,0.00,0.21,7.90
875,282,4,125,0.31,2.00,0.00,0.10,0.62
876,282,5,45,4.00,4.99,0.00,0.21,19.96
877,282,6,173,1.00,1.95,0.00,0.04,1.95
878,282,7,525,1.00,2.99,0.00,0.04,2.99
879,282,8,520,4.00,2.99,0.00,0.10,11.96
880,282,9,273,0.87,4.99,0.00,0.21,4.34
881,282,10,579,1.00,2.49,0.00,0.10,2.49
882,282,11,400,1.00,2.99,0.00,0.21,2.99
883,282,12,36,1.00,2.95,0.00,0.10,2.95
884,282,13,572,1.00,2.49,0.00,0.21,2.49
885,282,14,429,1.45,5.95,0.00,0.21,8.63
886,282,15,391,1.00,2.99,0.00,0.04,2.99
887,282,16,376,2.00,5.99,0.00,0.10,11.98
888,283,1,527,1.00,2.99,0.00,0.21,2.99
889,284,1,522,2.00,5.99,0.00,0.21,11.98
890,285,1,194,1.00,2.95,0.00,0.10,2.95
891,285,2,506,3.00,2.99,0.00,0.21,8.97
892,285,3,325,6.00,1.50,0.00,0.21,9.00
893,286,1,548,4.00,3.49,0.00,0.21,13.96
894,287,1,400,1.00,2.99,0.00,0.21,2.99
895,287,2,368,1.00,2.99,0.00,0.10,2.99
896,287,3,49,1.00,3.99,0.00,0.21,3.99
897,287,4,583,1.00,2.99,0.00,0.21,2.99
898,287,5,50,1.00,2.25,0.00,0.21,2.25
899,288,1,72,1.00,4.95,0.00,0.21,4.95
900,289,1,6,1.00,6.99,0.00,0.21,6.99
901,290,1,541,2.00,5.95,0.00,0.21,11.90
902,290,2,319,1.00,2.50,0.00,0.10,2.50
903,291,1,26,1.00,1.99,0.00,0.21,1.99
904,291,2,491,1.00,5.99,0.00,0.10,5.99
905,291,3,16,2.00,2.99,0.00,0.21,5.98
906,291,4,184,1.00,7.99,0.00,0.21,7.99
907,291,5,564,1.00,16.95,0.00,0.04,16.95
908,291,6,532,1.00,2.95,0.00,0.21,2.95
909,291,7,405,1.00,4.75,0.00,0.21,4.75
910,292,1,185,3.00,2.99,0.00,0.10,8.97
911,292,2,406,1.62,13.99,0.00,0.04,22.66
912,292,3,374,1.00,2.00,0.00,0.10,2.00
913,293,1,567,2.00,1.49,0.00,0.10,2.98
914,294,1,515,3.00,2.99,0.00,0.04,8.97
915,294,2,341,3.00,1.99,0.00,0.10,5.97
916,294,3,368,1.00,2.99,0.00,0.10,2.99
917,295,1,398,0.77,3.99,0.00,0.21,3.07
918,295,2,531,1.25,1.99,0.00,0.10,2.49
919,295,3,44,1.00,3.99,0.00,0.21,3.99
920,295,4,588,1.00,5.25,0.00,0.21,5.25
921,295,5,10,1.00,2.99,0.00,0.10,2.99
922,295,6,277,1.00,4.99,0.00,0.10,4.99
923,295,7,54,1.00,5.50,0.00,0.21,5.50
924,295,8,266,3.00,11.49,0.00,0.10,34.47
925,295,9,265,2.00,2.95,0.00,0.21,5.90
926,295,10,210,3.00,4.99,0.00,0.21,14.97
927,296,1,139,1.00,2.99,0.00,0.04,2.99
928,296,2,54,4.00,5.50,0.00,0.21,22.00
929,297,1,229,1.00,2.75,0.00,0.10,2.75
930,298,1,327,2.00,1.49,0.00,0.10,2.98
931,299,1,350,1.00,1.99,0.00,0.10,1.99
932,299,2,537,4.00,5.95,0.00,0.21,23.80
933,300,1,143,0.50,9.95,0.00,0.04,4.98
934,301,1,290,1.00,4.95,0.00,0.21,4.95
935,302,1,116,1.65,6.49,0.00,0.04,10.71
936,302,2,467,1.36,3.25,0.00,0.21,4.42
937,303,1,421,1.00,10.49,0.00,0.04,10.49
938,303,2,309,1.00,4.95,0.00,0.21,4.95
939,304,1,489,1.00,1.00,0.00,0.04,1.00
940,304,2,217,1.00,4.99,0.00,0.21,4.99
941,304,3,404,1.00,4.99,0.00,0.10,4.99
942,304,4,327,1.00,1.49,0.00,0.10,1.49
943,305,1,397,2.00,3.99,0.00,0.21,7.98
944,305,2,118,4.00,5.99,0.00,0.21,23.96
945,306,1,459,1.00,2.99,0.00,0.21,2.99
946,307,1,476,1.00,6.99,0.00,0.21,6.99
947,307,2,448,2.00,6.75,0.00,0.10,13.50
948,308,1,190,3.00,3.95,0.00,0.21,11.85
949,308,2,109,3.00,0.99,0.00,0.04,2.97
950,308,3,327,1.00,1.49,0.00,0.10,1.49
951,308,4,273,0.67,4.99,0.00,0.21,3.34
952,308,5,168,2.00,10.95,0.00,0.21,21.90
953,309,1,13,6.00,4.75,0.00,0.21,28.50
954,309,2,398,2.12,3.99,0.00,0.21,8.46
955,309,3,284,1.00,21.50,0.00,0.21,21.50
956,309,4,108,4.00,3.95,0.00,0.21,15.80
957,309,5,412,1.00,3.99,0.00,0.21,3.99
958,309,6,150,1.00,2.00,0.00,0.21,2.00
959,309,7,511,2.00,1.99,0.00,0.10,3.98
960,310,1,590,1.00,11.49,0.00,0.10,11.49
961,311,1,312,4.00,10.99,0.00,0.04,43.96
962,311,2,313,6.00,3.99,0.00,0.10,23.94
963,312,1,493,1.00,9.99,0.00,0.21,9.99
964,313,1,109,1.00,0.99,0.00,0.04,0.99
965,314,1,519,4.00,2.95,0.00,0.10,11.80
966,314,2,162,2.00,1.49,0.00,0.10,2.98
967,315,1,131,4.00,10.99,0.00,0.21,43.96
968,316,1,97,1.00,4.95,0.00,0.21,4.95
969,316,2,556,2.00,2.95,0.00,0.10,5.90
970,316,3,126,1.48,2.50,0.00,0.21,3.70
971,316,4,331,1.00,1.99,0.00,0.04,1.99
972,316,5,95,1.00,1.99,0.00,0.10,1.99
973,317,1,21,1.00,2.49,0.00,0.21,2.49
974,317,2,225,2.33,1.95,0.00,0.04,4.54
975,317,3,385,1.00,2.75,0.00,0.21,2.75
976,318,1,154,0.64,3.49,0.00,0.21,2.23
977,318,2,268,1.00,1.95,0.00,0.10,1.95
978,318,3,488,6.00,2.49,0.00,0.21,14.94
979,319,1,573,1.00,2.00,0.00,0.10,2.00
980,319,2,405,1.00,4.75,0.00,0.21,4.75
981,319,3,62,1.00,5.99,0.00,0.21,5.99
982,319,4,452,2.00,7.95,0.00,0.10,15.90
983,319,5,545,1.00,5.95,0.00,0.21,5.95
984,319,6,389,2.47,11.95,0.00,0.04,29.52
985,319,7,537,1.00,5.95,0.00,0.21,5.95
986,319,8,227,1.00,13.49,0.00,0.21,13.49
987,320,1,229,1.00,2.75,0.00,0.10,2.75
988,321,1,182,2.00,2.75,0.00,0.04,5.50
989,322,1,578,1.00,1.99,0.00,0.10,1.99
990,322,2,107,1.00,5.99,0.00,0.21,5.99
991,323,1,218,1.00,2.95,0.00,0.10,2.95
992,323,2,504,2.00,2.49,0.00,0.10,4.98
993,323,3,324,3.00,2.95,0.00,0.04,8.85
994,323,4,200,1.00,12.75,0.00,0.21,12.75
995,324,1,182,3.00,2.75,0.00,0.04,8.25
