id,account_id,merchant_id,type,amount,balance_after,description,occurred_at,is_foreign
267,331,31,card_payment,-17.11,1433.10,COMPRA MUEBLES LA PLAZA,2023-03-07T13:18:00,false
268,140,,fee,-12.00,353.71,COMISION MANTENIMIENTO,2023-03-07T13:21:00,false
269,300,5,card_payment,-10.81,2937.48,COMPRA ELECTRO NUEVO,2023-03-07T13:52:00,false
270,697,103,card_payment,-16.20,1113.65,COMPRA MUEBLES EL FARO,2023-03-07T15:08:00,false
271,283,177,card_payment,-5.10,3387.74,COMPRA BAR MODERNO,2023-03-07T15:56:00,true
272,252,,direct_debit,-19.65,2359.52,RECIBO DOMICILIADO,2023-03-07T18:59:00,false
273,743,,transfer_in,520.65,3961.59,TRANSFERENCIA RECIBIDA,2023-03-08T09:22:00,false
274,765,109,card_payment,-19.40,3209.85,COMPRA EL RINCÓN DE GRAN VÍA,2023-03-09T15:50:00,false
275,190,,transfer_in,690.41,2408.66,TRANSFERENCIA RECIBIDA,2023-03-09T16:21:00,false
276,862,175,card_payment,-5.96,1978.29,COMPRA LA TIENDA DE MODERNO,2023-03-09T21:25:00,false
277,229,,transfer_out,-533.35,-846.92,TRANSFERENCIA EMITIDA,2023-03-09T21:48:00,false
278,1003,72,card_payment,-15.62,2977.90,COMPRA ÓPTICA LA PLAZA,2023-03-09T21:52:00,false
279,200,,atm_withdrawal,-20.00,1980.91,REINTEGRO CAJERO,2023-03-10T14:46:00,false
280,145,22,card_payment,-31.70,761.43,COMPRA PELUQUERÍA DEL CARMEN,2023-03-10T16:05:00,false
281,697,99,card_payment,-17.21,1096.44,COMPRA FARMACIA LA PLAZA,2023-03-10T16:29:00,true
282,936,,transfer_out,-682.04,1952.71,TRANSFERENCIA EMITIDA,2023-03-10T18:34:00,false
283,998,118,card_payment,-19.23,4027.71,COMPRA TALLER EL FARO,2023-03-11T12:14:00,false
284,136,127,card_payment,-5.67,1126.92,COMPRA ÓPTICA SAN MARCOS,2023-03-11T18:52:00,false
285,281,,atm_withdrawal,-20.00,2025.83,REINTEGRO CAJERO,2023-03-12T11:35:00,false
286,105,115,card_payment,-6.17,3509.43,COMPRA FARMACIA DEL PUERTO,2023-03-12T12:46:00,false
287,5,57,card_payment,-15.71,1570.67,COMPRA ÓPTICA EL FARO,2023-03-13T09:33:00,false
288,253,48,card_payment,-85.21,2563.26,COMPRA CAFETERÍA DEL CARMEN,2023-03-13T13:14:00,false
289,431,,transfer_out,-14.17,1231.99,TRANSFERENCIA EMITIDA,2023-03-13T13:18:00,false
290,917,112,card_payment,-0.90,1340.92,COMPRA CAFETERÍA DEL PUERTO,2023-03-14T08:33:00,false
291,43,62,card_payment,-51.73,466.66,COMPRA PELUQUERÍA DEL PUERTO,2023-03-14T21:13:00,false
292,899,85,card_payment,-4.44,3595.06,COMPRA ELECTRO CENTRAL,2023-03-14T21:52:00,false
293,781,115,card_payment,-33.05,1981.81,COMPRA FARMACIA DEL PUERTO,2023-03-15T11:02:00,false
294,276,109,card_payment,-42.76,4410.77,COMPRA EL RINCÓN DE GRAN VÍA,2023-03-15T12:05:00,false
295,157,59,card_payment,-5.39,314.89,COMPRA LA TIENDA DE LA ESTRELLA,2023-03-15T14:12:00,false
296,229,26,card_payment,-34.22,-881.14,COMPRA LA TIENDA DE GRAN VÍA,2023-03-15T16:11:00,false
297,1008,,transfer_out,-665.71,2779.31,TRANSFERENCIA EMITIDA,2023-03-16T11:08:00,false
298,482,13,card_payment,-42.67,4465.47,COMPRA RESTAURANTE SAN MARCOS,2023-03-16T11:36:00,false
299,594,,interest,4.18,2571.07,ABONO INTERESES,2023-03-16T20:11:00,false
300,144,180,card_payment,-58.06,2783.30,COMPRA CAFETERÍA DEL CARMEN,2023-03-17T08:02:00,false
301,537,44,card_payment,-8.33,3289.76,COMPRA LIBRERÍA SAN MARCOS,2023-03-17T16:30:00,false
302,288,,transfer_in,931.85,2766.74,TRANSFERENCIA RECIBIDA,2023-03-18T11:05:00,false
303,68,171,card_payment,-27.14,495.51,COMPRA FARMACIA LA ESTRELLA,2023-03-18T16:08:00,false
304,253,,transfer_in,857.83,3421.09,TRANSFERENCIA RECIBIDA,2023-03-19T18:16:00,false
305,138,104,card_payment,-66.32,1318.36,COMPRA BAR NUEVO,2023-03-20T09:34:00,false
306,72,,interest,8.80,3183.90,ABONO INTERESES,2023-03-20T12:20:00,false
307,678,123,card_payment,-24.68,1557.07,COMPRA LIBRERÍA LOS ARCOS,2023-03-20T15:36:00,false
308,363,149,card_payment,-46.95,3879.09,COMPRA PELUQUERÍA EL FARO,2023-03-20T19:44:00,false
309,568,62,card_payment,-8.42,2332.17,COMPRA PELUQUERÍA DEL PUERTO,2023-03-20T21:22:00,false
310,867,,atm_withdrawal,-200.00,1170.56,REINTEGRO CAJERO,2023-03-21T11:29:00,false
311,9,,fee,-4.50,183.12,COMISION MANTENIMIENTO,2023-03-21T14:42:00,false
312,777,177,card_payment,-33.69,3379.59,COMPRA BAR MODERNO,2023-03-21T15:02:00,true
313,720,10,card_payment,-21.96,161.51,COMPRA PANADERÍA LA ESTRELLA,2023-03-22T12:54:00,false
314,50,,transfer_in,622.59,1563.66,TRANSFERENCIA RECIBIDA,2023-03-22T13:00:00,false
315,607,88,card_payment,-18.09,1928.24,COMPRA TALLER SAN MARCOS,2023-03-22T18:20:00,false
316,74,100,card_payment,-16.28,2771.32,COMPRA ÓPTICA NUEVO,2023-03-22T20:36:00,false
317,651,,transfer_out,-306.68,-462.64,TRANSFERENCIA EMITIDA,2023-03-23T20:08:00,false
318,256,31,card_payment,-5.27,3682.24,COMPRA MUEBLES LA PLAZA,2023-03-23T20:17:00,false
319,297,136,card_payment,-11.21,1759.48,COMPRA MUEBLES LA ESTRELLA,2023-03-23T21:29:00,false
320,216,104,card_payment,-20.92,1089.51,COMPRA BAR NUEVO,2023-03-24T10:00:00,false
321,368,,transfer_in,217.92,3915.46,TRANSFERENCIA RECIBIDA,2023-03-24T11:06:00,false
322,227,,salary,1656.34,4076.36,NOMINA,2023-03-25T10:07:00,false
323,579,119,card_payment,-5.59,134.44,COMPRA TALLER NUEVO,2023-03-25T14:50:00,false
324,588,,salary,2693.81,4097.61,NOMINA,2023-03-25T17:43:00,false
325,903,,salary,1532.24,4455.09,NOMINA,2023-03-25T18:10:00,false
326,923,,atm_withdrawal,-60.00,2082.96,REINTEGRO CAJERO,2023-03-25T18:23:00,false
327,43,156,card_payment,-35.96,430.70,COMPRA FARMACIA DEL CARMEN,2023-03-25T19:34:00,true
328,24,,atm_withdrawal,-50.00,4988.78,REINTEGRO CAJERO,2023-03-25T20:17:00,false
329,661,8,card_payment,-7.62,4450.24,COMPRA SUPERMERCADO MODERNO,2023-03-26T10:05:00,false
330,361,,salary,2157.31,3218.05,NOMINA,2023-03-26T11:49:00,false
331,950,,atm_withdrawal,-200.00,1361.41,REINTEGRO CAJERO,2023-03-26T16:33:00,false
332,61,,fee,-2.50,1221.94,COMISION MANTENIMIENTO,2023-03-26T17:56:00,false
333,735,,atm_withdrawal,-150.00,34.85,REINTEGRO CAJERO,2023-03-26T19:36:00,false
334,742,,salary,1134.10,3948.50,NOMINA,2023-03-27T11:59:00,false
335,552,101,card_payment,-22.85,2561.99,COMPRA ÓPTICA BUENAVISTA,2023-03-27T13:40:00,false
336,680,,salary,1948.41,2975.02,NOMINA,2023-03-27T13:55:00,false
337,563,,salary,1631.30,2043.73,NOMINA,2023-03-27T13:58:00,false
338,874,,salary,3012.03,7617.55,NOMINA,2023-03-28T09:33:00,false
339,476,38,card_payment,-10.56,2990.46,COMPRA ÓPTICA DEL PUERTO,2023-03-28T10:04:00,false
340,18,60,card_payment,-52.37,3351.98,COMPRA FARMACIA EL FARO,2023-03-28T13:21:00,false
341,1086,43,card_payment,-51.65,5206.20,COMPRA CAFETERÍA EL FARO,2023-03-28T14:50:00,true
342,1053,66,card_payment,-25.05,3585.95,COMPRA ÓPTICA LA ESQUINA,2023-03-29T19:13:00,false
343,579,,transfer_in,968.65,1103.09,TRANSFERENCIA RECIBIDA,2023-03-30T12:06:00,false
344,485,11,card_payment,-5.87,2668.78,COMPRA LA TIENDA DE MODERNO,2023-03-30T13:43:00,false
345,429,41,card_payment,-3.31,1798.17,COMPRA SUPERMERCADO EL FARO,2023-03-31T08:02:00,false
346,329,73,card_payment,-26.50,1278.59,COMPRA MUEBLES MODERNO,2023-03-31T08:25:00,false
347,879,137,card_payment,-43.32,223.53,COMPRA ÓPTICA CENTRAL,2023-03-31T10:29:00,false
348,950,,atm_withdrawal,-20.00,1341.41,REINTEGRO CAJERO,2023-03-31T12:53:00,false
349,146,,transfer_out,-502.49,1814.67,TRANSFERENCIA EMITIDA,2023-03-31T17:40:00,false
350,69,22,card_payment,-11.56,809.29,COMPRA PELUQUERÍA DEL CARMEN,2023-04-01T08:51:00,false
351,709,,direct_debit,-23.33,2357.50,RECIBO DOMICILIADO,2023-04-01T12:56:00,false
352,944,56,card_payment,-45.59,1253.91,COMPRA BAR REAL,2023-04-01T13:34:00,false
353,193,,atm_withdrawal,-100.00,1512.53,REINTEGRO CAJERO,2023-04-01T14:20:00,false
354,17,,direct_debit,-20.44,1610.41,RECIBO DOMICILIADO,2023-04-02T08:57:00,false
355,494,70,card_payment,-11.76,1981.04,COMPRA EL RINCÓN DE LA ESTRELLA,2023-04-02T16:59:00,false
356,267,14,card_payment,-1.29,4290.07,COMPRA ÓPTICA MODERNO,2023-04-02T17:08:00,true
357,474,40,card_payment,-38.21,4416.35,COMPRA EL RINCÓN DE REAL,2023-04-02T18:37:00,true
358,520,46,card_payment,-11.82,2373.96,COMPRA EL RINCÓN DE LA ESTRELLA,2023-04-02T19:34:00,false
359,246,,transfer_in,520.77,1746.37,TRANSFERENCIA RECIBIDA,2023-04-03T09:04:00,false
360,190,,direct_debit,-53.01,2355.65,RECIBO DOMICILIADO,2023-04-03T10:46:00,false
361,418,146,card_payment,-6.65,3708.98,COMPRA PELUQUERÍA REAL,2023-04-03T12:43:00,false
362,985,,direct_debit,-26.76,3604.27,RECIBO DOMICILIADO,2023-04-03T12:49:00,false
363,377,153,card_payment,-2.55,317.80,COMPRA PELUQUERÍA SAN MARCOS,2023-04-03T20:05:00,false
364,609,,direct_debit,-21.03,1760.19,RECIBO DOMICILIADO,2023-04-04T13:20:00,false
365,476,,transfer_out,-361.00,2629.46,TRANSFERENCIA EMITIDA,2023-04-04T15:23:00,false
366,243,,direct_debit,-13.34,3316.19,RECIBO DOMICILIADO,2023-04-04T20:10:00,false
367,1038,,transfer_in,421.17,5420.02,TRANSFERENCIA RECIBIDA,2023-04-05T08:32:00,false
368,857,,direct_debit,-23.33,3112.03,RECIBO DOMICILIADO,2023-04-05T09:40:00,false
369,630,,direct_debit,-52.43,3069.46,RECIBO DOMICILIADO,2023-04-05T14:30:00,false
370,26,,fee,-2.50,1631.49,COMISION MANTENIMIENTO,2023-04-05T15:46:00,false
371,211,,direct_debit,-53.09,3258.57,RECIBO DOMICILIADO,2023-04-05T16:48:00,false
372,243,179,card_payment,-45.54,3270.65,COMPRA CAFETERÍA REAL,2023-04-05T17:44:00,true
373,462,115,card_payment,-23.89,3388.62,COMPRA FARMACIA DEL PUERTO,2023-04-05T20:58:00,false
374,211,139,card_payment,-7.18,3251.39,COMPRA RESTAURANTE DEL CARMEN,2023-04-06T08:51:00,true
375,132,,transfer_in,492.15,1430.54,TRANSFERENCIA RECIBIDA,2023-04-06T11:17:00,false
376,994,83,card_payment,-14.60,2399.14,COMPRA PELUQUERÍA LOS ARCOS,2023-04-06T13:20:00,false
377,77,,direct_debit,-29.23,1521.46,RECIBO DOMICILIADO,2023-04-06T18:18:00,false
378,572,36,card_payment,-90.39,4892.96,COMPRA PELUQUERÍA GRAN VÍA,2023-04-06T18:48:00,false
379,342,,direct_debit,-19.64,884.43,RECIBO DOMICILIADO,2023-04-06T19:30:00,false
380,636,,direct_debit,-13.79,1936.18,RECIBO DOMICILIADO,2023-04-06T20:55:00,false
381,251,157,card_payment,-42.53,627.61,COMPRA ELECTRO SAN MARCOS,2023-04-07T08:52:00,false
382,735,144,card_payment,-15.87,18.98,COMPRA LIBRERÍA REAL,2023-04-07T11:06:00,true
383,924,14,card_payment,-16.05,2355.67,COMPRA ÓPTICA MODERNO,2023-04-07T11:12:00,true
384,1044,,direct_debit,-143.03,1893.59,RECIBO DOMICILIADO,2023-04-07T12:01:00,false
385,30,66,card_payment,-5.63,4225.88,COMPRA ÓPTICA LA ESQUINA,2023-04-08T18:53:00,false
386,176,161,card_payment,-7.11,3512.79,COMPRA ELECTRO BUENAVISTA,2023-04-08T19:04:00,false
387,451,,transfer_out,-287.72,1906.88,TRANSFERENCIA EMITIDA,2023-04-09T10:14:00,false
388,600,,atm_withdrawal,-100.00,4121.36,REINTEGRO CAJERO,2023-04-10T13:04:00,false
389,385,161,card_payment,-12.04,5307.43,COMPRA ELECTRO BUENAVISTA,2023-04-10T14:09:00,false
390,867,,transfer_out,-174.15,996.41,TRANSFERENCIA EMITIDA,2023-04-10T14:28:00,false
391,525,106,card_payment,-5.16,2590.87,COMPRA LIBRERÍA EL FARO,2023-04-10T16:35:00,false
392,926,,transfer_out,-718.71,3128.66,TRANSFERENCIA EMITIDA,2023-04-10T21:28:00,false
393,44,48,card_payment,-2.72,2576.34,COMPRA CAFETERÍA DEL CARMEN,2023-04-11T08:19:00,false
394,557,,transfer_out,-260.60,4303.24,TRANSFERENCIA EMITIDA,2023-04-11T09:35:00,false
395,51,,transfer_in,1086.20,1643.21,TRANSFERENCIA RECIBIDA,2023-04-11T11:49:00,false
396,548,104,card_payment,-26.17,4358.39,COMPRA BAR NUEVO,2023-04-12T12:52:00,false
397,841,,transfer_out,-651.37,1458.39,TRANSFERENCIA EMITIDA,2023-04-12T20:37:00,false
398,539,157,card_payment,-13.00,485.97,COMPRA ELECTRO SAN MARCOS,2023-04-13T10:05:00,false
399,45,110,card_payment,-75.12,2754.95,COMPRA PANADERÍA EL FARO,2023-04-13T21:58:00,false
400,146,143,card_payment,-39.98,1774.69,COMPRA PELUQUERÍA LOS ARCOS,2023-04-14T10:54:00,true
401,109,,transfer_in,1379.35,3540.99,TRANSFERENCIA RECIBIDA,2023-04-14T11:16:00,false
402,609,104,card_payment,-16.88,1743.31,COMPRA BAR NUEVO,2023-04-14T13:01:00,false
403,78,,transfer_in,471.79,3072.28,TRANSFERENCIA RECIBIDA,2023-04-15T08:43:00,false
404,511,,transfer_out,-303.27,189.01,TRANSFERENCIA EMITIDA,2023-04-15T09:13:00,false
405,437,,fee,-12.00,3057.93,COMISION MANTENIMIENTO,2023-04-15T13:14:00,false
406,778,26,card_payment,-30.00,846.85,COMPRA LA TIENDA DE GRAN VÍA,2023-04-15T13:18:00,false
407,699,130,card_payment,-11.24,1342.67,COMPRA PELUQUERÍA EL FARO,2023-04-15T13:30:00,true
408,1062,,interest,1.06,2291.45,ABONO INTERESES,2023-04-15T18:18:00,false
409,612,130,card_payment,-11.99,2018.89,COMPRA PELUQUERÍA EL FARO,2023-04-15T20:24:00,true
410,669,,transfer_out,-214.05,1037.01,TRANSFERENCIA EMITIDA,2023-04-16T10:50:00,false
411,611,25,card_payment,-9.57,415.00,COMPRA SUPERMERCADO LOS ARCOS,2023-04-16T14:12:00,false
412,699,76,card_payment,-24.34,1318.33,COMPRA LIBRERÍA SAN MARCOS,2023-04-16T19:11:00,false
413,1041,108,card_payment,-32.50,3391.31,COMPRA TALLER LA ESTRELLA,2023-04-16T19:40:00,true
414,470,74,card_payment,-51.50,2213.72,COMPRA ELECTRO LOS ARCOS,2023-04-17T09:11:00,false
415,446,,transfer_in,876.62,4310.44,TRANSFERENCIA RECIBIDA,2023-04-17T17:13:00,false
416,826,,transfer_in,1082.16,1958.53,TRANSFERENCIA RECIBIDA,2023-04-18T14:47:00,false
417,328,117,card_payment,-16.01,758.93,COMPRA SUPERMERCADO REAL,2023-04-18T20:07:00,false
418,227,,fee,-2.50,4073.86,COMISION MANTENIMIENTO,2023-04-18T20:18:00,false
419,968,139,card_payment,-48.82,2641.54,COMPRA RESTAURANTE DEL CARMEN,2023-04-19T11:15:00,true
420,1082,42,card_payment,-6.36,2919.68,COMPRA EL RINCÓN DE LOS ARCOS,2023-04-19T13:35:00,false
421,276,86,card_payment,-2.48,4408.29,COMPRA PANADERÍA EL FARO,2023-04-19T18:00:00,true
422,45,,atm_withdrawal,-20.00,2734.95,REINTEGRO CAJERO,2023-04-19T18:20:00,false
423,1022,53,card_payment,-7.82,1942.23,COMPRA LIBRERÍA DEL CARMEN,2023-04-19T20:46:00,true
424,69,56,card_payment,-4.43,804.86,COMPRA BAR REAL,2023-04-19T21:11:00,false
425,987,39,card_payment,-6.69,2475.03,COMPRA LA TIENDA DE REAL,2023-04-20T11:23:00,false
426,246,71,card_payment,-24.06,1722.31,COMPRA ÓPTICA NUEVO,2023-04-20T21:53:00,false
427,361,,transfer_in,709.83,3927.88,TRANSFERENCIA RECIBIDA,2023-04-21T18:17:00,false
428,393,,transfer_out,-10.38,2020.88,TRANSFERENCIA EMITIDA,2023-04-21T19:03:00,false
429,211,,atm_withdrawal,-60.00,3191.39,REINTEGRO CAJERO,2023-04-21T20:47:00,false
430,552,,atm_withdrawal,-50.00,2511.99,REINTEGRO CAJERO,2023-04-21T21:01:00,false
431,1053,,transfer_out,-126.63,3459.32,TRANSFERENCIA EMITIDA,2023-04-22T19:26:00,false
432,841,21,card_payment,-13.99,1444.40,COMPRA RESTAURANTE MODERNO,2023-04-22T20:57:00,false
433,723,28,card_payment,-22.08,1218.32,COMPRA PANADERÍA NUEVO,2023-04-22T21:14:00,false
434,829,,transfer_out,-364.52,2163.57,TRANSFERENCIA EMITIDA,2023-04-23T17:11:00,false
435,774,50,card_payment,-40.88,3086.74,COMPRA ÓPTICA DEL SOL,2023-04-24T11:45:00,false
436,478,123,card_payment,-42.05,871.75,COMPRA LIBRERÍA LOS ARCOS,2023-04-24T12:32:00,false
437,1038,9,card_payment,-33.86,5386.16,COMPRA PELUQUERÍA DEL PUERTO,2023-04-25T14:13:00,true
438,789,,salary,789.18,4528.94,NOMINA,2023-04-25T14:35:00,false
439,680,,atm_withdrawal,-50.00,2925.02,REINTEGRO CAJERO,2023-04-25T16:27:00,false
440,933,177,card_payment,-123.21,1182.03,COMPRA BAR MODERNO,2023-04-25T19:32:00,true
441,670,,salary,1522.77,3190.36,NOMINA,2023-04-26T09:08:00,false
442,140,,atm_withdrawal,-50.00,303.71,REINTEGRO CAJERO,2023-04-26T11:34:00,false
443,187,,salary,1528.27,3527.79,NOMINA,2023-04-26T13:32:00,false
444,859,,fee,-12.00,1202.28,COMISION MANTENIMIENTO,2023-04-26T14:15:00,false
445,190,145,card_payment,-6.27,2349.38,COMPRA LIBRERÍA DEL SOL,2023-04-26T18:39:00,false
446,617,168,card_payment,-24.07,2506.66,COMPRA FARMACIA REAL,2023-04-27T13:32:00,false
447,660,84,card_payment,-18.92,323.87,COMPRA CAFETERÍA LOS ARCOS,2023-04-27T16:43:00,true
448,1030,152,card_payment,-20.39,1456.15,COMPRA LIBRERÍA DEL CARMEN,2023-04-27T17:53:00,false
449,432,,salary,2640.41,5620.97,NOMINA,2023-04-27T18:28:00,false
450,821,,salary,2205.47,4786.33,NOMINA,2023-04-27T19:00:00,false
451,96,33,card_payment,-7.71,583.15,COMPRA LIBRERÍA DEL PUERTO,2023-04-28T13:11:00,true
452,926,,salary,2017.80,5146.46,NOMINA,2023-04-28T13:39:00,false
453,511,107,card_payment,-95.35,93.66,COMPRA PELUQUERÍA SAN MARCOS,2023-04-28T13:42:00,false
454,109,,salary,1055.47,4596.46,NOMINA,2023-04-28T13:54:00,false
455,731,,transfer_in,509.96,1705.61,TRANSFERENCIA RECIBIDA,2023-04-28T13:55:00,false
456,105,,transfer_out,-633.62,2875.81,TRANSFERENCIA EMITIDA,2023-04-28T16:07:00,false
457,523,,transfer_out,-731.65,1357.24,TRANSFERENCIA EMITIDA,2023-04-28T18:00:00,false
458,95,,transfer_in,858.64,3743.03,TRANSFERENCIA RECIBIDA,2023-04-28T18:51:00,false
459,426,,fee,-12.00,444.46,COMISION MANTENIMIENTO,2023-04-29T13:47:00,false
460,296,66,card_payment,-36.21,2556.62,COMPRA ÓPTICA LA ESQUINA,2023-04-29T19:09:00,false
461,1088,10,card_payment,-27.53,3521.74,COMPRA PANADERÍA LA ESTRELLA,2023-04-30T13:57:00,false
462,1041,,direct_debit,-63.20,3328.11,RECIBO DOMICILIADO,2023-05-01T08:06:00,false
463,819,,direct_debit,-19.31,1389.10,RECIBO DOMICILIADO,2023-05-01T12:17:00,false
464,1073,,direct_debit,-60.02,2829.60,RECIBO DOMICILIADO,2023-05-01T12:53:00,false
465,437,,interest,4.01,3061.94,ABONO INTERESES,2023-05-01T20:00:00,false
466,699,,direct_debit,-15.94,1302.39,RECIBO DOMICILIADO,2023-05-02T11:59:00,false
467,367,,transfer_out,-140.34,2214.98,TRANSFERENCIA EMITIDA,2023-05-02T12:37:00,false
468,999,108,card_payment,-4.08,1472.65,COMPRA TALLER LA ESTRELLA,2023-05-02T13:45:00,true
469,370,,direct_debit,-32.32,3126.31,RECIBO DOMICILIADO,2023-05-02T15:03:00,false
470,547,110,card_payment,-67.93,1763.12,COMPRA PANADERÍA EL FARO,2023-05-02T17:51:00,false
471,137,75,card_payment,-47.56,3603.70,COMPRA TALLER LA ESQUINA,2023-05-03T10:20:00,false
472,735,160,card_payment,-2.81,16.17,COMPRA TALLER DEL CARMEN,2023-05-03T12:16:00,false
473,311,,direct_debit,-52.47,792.30,RECIBO DOMICILIADO,2023-05-03T13:00:00,false
474,621,,transfer_out,-420.47,1282.19,TRANSFERENCIA EMITIDA,2023-05-03T14:28:00,false
475,300,,direct_debit,-26.64,2910.84,RECIBO DOMICILIADO,2023-05-03T14:53:00,false
476,356,,direct_debit,-25.07,1689.98,RECIBO DOMICILIADO,2023-05-03T17:59:00,false
477,77,,transfer_out,-186.32,1335.14,TRANSFERENCIA EMITIDA,2023-05-03T18:28:00,false
478,109,,atm_withdrawal,-20.00,4576.46,REINTEGRO CAJERO,2023-05-04T13:31:00,false
479,113,162,card_payment,-40.62,2275.29,COMPRA LIBRERÍA LA ESQUINA,2023-05-04T14:44:00,true
480,1038,,direct_debit,-19.20,5366.96,RECIBO DOMICILIADO,2023-05-04T16:05:00,false
481,881,134,card_payment,-33.30,2870.54,COMPRA BAR REAL,2023-05-04T17:13:00,false
482,516,45,card_payment,-18.26,707.93,COMPRA LA TIENDA DE DEL SOL,2023-05-04T17:43:00,false
483,701,,direct_debit,-45.60,2841.64,RECIBO DOMICILIADO,2023-05-05T15:15:00,false
484,868,177,card_payment,-8.51,926.76,COMPRA BAR MODERNO,2023-05-05T15:48:00,true
485,95,,direct_debit,-18.07,3724.96,RECIBO DOMICILIADO,2023-05-05T17:07:00,false
486,44,,direct_debit,-52.99,2523.35,RECIBO DOMICILIADO,2023-05-05T17:35:00,false
487,276,,direct_debit,-47.53,4360.76,RECIBO DOMICILIADO,2023-05-05T19:04:00,false
488,1050,19,card_payment,-33.83,2495.71,COMPRA TALLER LOS ARCOS,2023-05-06T13:18:00,true
489,441,132,card_payment,-22.62,2534.10,COMPRA CAFETERÍA LA ESTRELLA,2023-05-06T13:49:00,false
490,722,28,card_payment,-6.28,1896.76,COMPRA PANADERÍA NUEVO,2023-05-06T15:21:00,false
491,440,,direct_debit,-36.25,3440.18,RECIBO DOMICILIADO,2023-05-06T17:46:00,false
492,9,91,card_payment,-44.27,138.85,COMPRA MUEBLES MODERNO,2023-05-06T18:57:00,false
493,449,23,card_payment,-31.35,3352.14,COMPRA CAFETERÍA GRAN VÍA,2023-05-06T19:25:00,false
494,364,,direct_debit,-13.68,335.07,RECIBO DOMICILIADO,2023-05-06T21:25:00,false
495,109,,transfer_in,837.68,5414.14,TRANSFERENCIA RECIBIDA,2023-05-07T12:29:00,false
496,889,41,card_payment,-68.15,2125.53,COMPRA SUPERMERCADO EL FARO,2023-05-07T12:53:00,false
497,950,,fee,-2.50,1338.91,COMISION MANTENIMIENTO,2023-05-07T13:56:00,false
498,107,,transfer_in,860.57,3193.45,TRANSFERENCIA RECIBIDA,2023-05-07T15:38:00,false
499,433,,direct_debit,-39.45,-28.70,RECIBO DOMICILIADO,2023-05-07T16:06:00,false
500,982,,direct_debit,-56.39,1393.75,RECIBO DOMICILIADO,2023-05-07T18:04:00,false
501,669,,atm_withdrawal,-20.00,1017.01,REINTEGRO CAJERO,2023-05-07T18:40:00,false
502,179,,atm_withdrawal,-200.00,1872.36,REINTEGRO CAJERO,2023-05-08T13:46:00,false
503,368,169,card_payment,-7.13,3908.33,COMPRA CAFETERÍA SAN MARCOS,2023-05-08T14:27:00,false
504,327,,transfer_in,788.83,2647.43,TRANSFERENCIA RECIBIDA,2023-05-09T11:55:00,false
505,930,58,card_payment,-13.49,2021.91,COMPRA ÓPTICA MODERNO,2023-05-09T13:01:00,false
506,89,113,card_payment,-26.59,1662.28,COMPRA FARMACIA LOS ARCOS,2023-05-09T16:15:00,false
507,363,124,card_payment,-8.23,3870.86,COMPRA ELECTRO EL FARO,2023-05-09T20:52:00,false
508,755,141,card_payment,-15.69,3254.35,COMPRA LA TIENDA DE SAN MARCOS,2023-05-10T10:31:00,false
509,337,106,card_payment,-10.61,734.26,COMPRA LIBRERÍA EL FARO,2023-05-10T14:04:00,false
510,193,,atm_withdrawal,-20.00,1492.53,REINTEGRO CAJERO,2023-05-10T18:12:00,false
511,272,144,card_payment,-17.41,3262.27,COMPRA LIBRERÍA REAL,2023-05-10T19:18:00,true
512,96,,atm_withdrawal,-150.00,433.15,REINTEGRO CAJERO,2023-05-11T17:31:00,false
513,802,38,card_payment,-2.42,3158.34,COMPRA ÓPTICA DEL PUERTO,2023-05-12T11:44:00,false
514,44,,transfer_in,560.49,3083.84,TRANSFERENCIA RECIBIDA,2023-05-12T18:59:00,false
515,111,104,card_payment,-3.70,3716.10,COMPRA BAR NUEVO,2023-05-13T11:14:00,false
516,932,,transfer_out,-537.91,860.71,TRANSFERENCIA EMITIDA,2023-05-13T11:23:00,false
517,644,93,card_payment,-13.90,1072.03,COMPRA ELECTRO LOS ARCOS,2023-05-14T12:19:00,false
518,621,,fee,-3.00,1279.19,COMISION MANTENIMIENTO,2023-05-14T12:46:00,false
519,429,39,card_payment,-50.24,1747.93,COMPRA LA TIENDA DE REAL,2023-05-14T13:41:00,false
520,819,31,card_payment,-49.09,1340.01,COMPRA MUEBLES LA PLAZA,2023-05-14T15:48:00,false
521,106,,transfer_out,-481.42,2860.61,TRANSFERENCIA EMITIDA,2023-05-15T08:37:00,false
522,168,100,card_payment,-19.49,5208.23,COMPRA ÓPTICA NUEVO,2023-05-15T13:31:00,false
523,817,,transfer_in,307.76,3542.17,TRANSFERENCIA RECIBIDA,2023-05-15T16:25:00,false
524,476,,atm_withdrawal,-40.00,2589.46,REINTEGRO CAJERO,2023-05-15T19:44:00,false
525,301,100,card_payment,-17.31,3178.88,COMPRA ÓPTICA NUEVO,2023-05-16T16:32:00,false
526,532,161,card_payment,-13.29,946.41,COMPRA ELECTRO BUENAVISTA,2023-05-18T09:16:00,false
527,1038,20,card_payment,-5.19,5361.77,COMPRA LA TIENDA DE BUENAVISTA,2023-05-18T13:03:00,false
528,478,162,card_payment,-126.69,745.06,COMPRA LIBRERÍA LA ESQUINA,2023-05-18T13:38:00,true
