id,loan_id,instalment_number,due_date,paid_date,payment_amount,interest_amount,principal_amount,balance_after
371,15,17,2020-11-01,2020-11-01,877.56,331.07,546.49,155865.02
372,15,18,2020-12-01,2020-12-03,877.56,329.91,547.65,155317.37
373,15,19,2021-01-01,2021-01-01,877.56,328.76,548.80,154768.57
374,15,20,2021-02-01,2021-02-10,877.56,327.59,549.97,154218.60
375,15,21,2021-03-01,2021-03-01,877.56,326.43,551.13,153667.47
376,15,22,2021-04-01,2021-04-01,877.56,325.26,552.30,153115.17
377,15,23,2021-05-01,2021-05-01,877.56,324.09,553.47,152561.70
378,15,24,2021-06-01,2021-06-01,877.56,322.92,554.64,152007.06
379,15,25,2021-07-01,2021-07-01,877.56,321.75,555.81,151451.25
380,15,26,2021-08-01,2021-08-01,877.56,320.57,556.99,150894.26
381,15,27,2021-09-01,2021-09-01,877.56,319.39,558.17,150336.09
382,15,28,2021-10-01,2021-10-01,877.56,318.21,559.35,149776.74
383,15,29,2021-11-01,2021-11-01,877.56,317.03,560.53,149216.21
384,15,30,2021-12-01,2021-12-01,877.56,315.84,561.72,148654.49
385,15,31,2022-01-01,2022-01-01,877.56,314.65,562.91,148091.58
386,15,32,2022-02-01,2022-02-01,877.56,313.46,564.10,147527.48
387,15,33,2022-03-01,2022-03-01,877.56,312.27,565.29,146962.19
388,15,34,2022-04-01,2022-04-01,877.56,311.07,566.49,146395.70
389,15,35,2022-05-01,2022-05-01,877.56,309.87,567.69,145828.01
390,15,36,2022-06-01,2022-06-01,877.56,308.67,568.89,145259.12
391,15,37,2022-07-01,2022-07-01,877.56,307.47,570.09,144689.03
392,15,38,2022-08-01,2022-08-01,877.56,306.26,571.30,144117.73
393,15,39,2022-09-01,2022-09-01,877.56,305.05,572.51,143545.22
394,15,40,2022-10-01,2022-10-01,877.56,303.84,573.72,142971.50
395,15,41,2022-11-01,2022-11-01,877.56,302.62,574.94,142396.56
396,15,42,2022-12-01,2022-12-09,877.56,301.41,576.15,141820.41
397,15,43,2023-01-01,2023-01-01,877.56,300.19,577.37,141243.04
398,15,44,2023-02-01,2023-02-01,877.56,298.96,578.60,140664.44
399,15,45,2023-03-01,,877.56,297.74,579.82,140084.62
400,15,46,2023-04-01,,877.56,296.51,581.05,139503.57
401,15,47,2023-05-01,,877.56,295.28,582.28,138921.29
402,16,1,2021-07-01,2021-07-01,747.42,242.35,505.07,43894.93
403,16,2,2021-08-01,2021-08-08,747.42,239.59,507.83,43387.10
404,16,3,2021-09-01,2021-09-01,747.42,236.82,510.60,42876.50
405,16,4,2021-10-01,2021-10-01,747.42,234.03,513.39,42363.11
406,16,5,2021-11-01,2021-11-10,747.42,231.23,516.19,41846.92
407,16,6,2021-12-01,2021-12-01,747.42,228.41,519.01,41327.91
408,16,7,2022-01-01,2022-01-01,747.42,225.58,521.84,40806.07
409,16,8,2022-02-01,2022-02-01,747.42,222.73,524.69,40281.38
410,16,9,2022-03-01,2022-03-01,747.42,219.87,527.55,39753.83
411,16,10,2022-04-01,2022-04-08,747.42,216.99,530.43,39223.40
412,16,11,2022-05-01,2022-05-01,747.42,214.09,533.33,38690.07
413,16,12,2022-06-01,2022-06-01,747.42,211.18,536.24,38153.83
414,16,13,2022-07-01,2022-07-12,747.42,208.26,539.16,37614.67
415,16,14,2022-08-01,2022-08-11,747.42,205.31,542.11,37072.56
416,16,15,2022-09-01,2022-09-01,747.42,202.35,545.07,36527.49
417,16,16,2022-10-01,2022-10-01,747.42,199.38,548.04,35979.45
418,16,17,2022-11-01,2022-11-01,747.42,196.39,551.03,35428.42
419,16,18,2022-12-01,2022-12-01,747.42,193.38,554.04,34874.38
420,16,19,2023-01-01,2023-01-01,747.42,190.36,557.06,34317.32
421,16,20,2023-02-01,2023-02-01,747.42,187.32,560.10,33757.22
422,16,21,2023-03-01,2023-03-01,747.42,184.26,563.16,33194.06
423,16,22,2023-04-01,2023-04-01,747.42,181.18,566.24,32627.82
424,16,23,2023-05-01,2023-05-01,747.42,178.09,569.33,32058.49
425,16,24,2023-06-01,2023-06-01,747.42,174.99,572.43,31486.06
426,16,25,2023-07-01,2023-07-01,747.42,171.86,575.56,30910.50
427,16,26,2023-08-01,2023-08-01,747.42,168.72,578.70,30331.80
428,16,27,2023-09-01,2023-09-01,747.42,165.56,581.86,29749.94
429,16,28,2023-10-01,2023-10-01,747.42,162.39,585.03,29164.91
430,16,29,2023-11-01,2023-11-01,747.42,159.19,588.23,28576.68
431,16,30,2023-12-01,2023-12-01,747.42,155.98,591.44,27985.24
432,16,31,2024-01-01,2024-01-01,747.42,152.75,594.67,27390.57
433,16,32,2024-02-01,2024-02-01,747.42,149.51,597.91,26792.66
434,16,33,2024-03-01,2024-03-01,747.42,146.24,601.18,26191.48
435,16,34,2024-04-01,2024-04-01,747.42,142.96,604.46,25587.02
436,16,35,2024-05-01,2024-05-01,747.42,139.66,607.76,24979.26
437,16,36,2024-06-01,2024-06-01,747.42,136.35,611.07,24368.19
438,16,37,2024-07-01,2024-07-01,747.42,133.01,614.41,23753.78
439,16,38,2024-08-01,2024-08-01,747.42,129.66,617.76,23136.02
440,16,39,2024-09-01,2024-09-01,747.42,126.28,621.14,22514.88
441,16,40,2024-10-01,2024-10-01,747.42,122.89,624.53,21890.35
442,16,41,2024-11-01,2024-11-01,747.42,119.48,627.94,21262.41
443,16,42,2024-12-01,2024-12-01,747.42,116.06,631.36,20631.05
444,16,43,2025-01-01,2025-01-01,747.42,112.61,634.81,19996.24
445,16,44,2025-02-01,2025-02-01,747.42,109.15,638.27,19357.97
446,16,45,2025-03-01,2025-03-03,747.42,105.66,641.76,18716.21
447,16,46,2025-04-01,2025-04-08,747.42,102.16,645.26,18070.95
448,16,47,2025-05-01,2025-05-01,747.42,98.64,648.78,17422.17
449,16,48,2025-06-01,2025-06-01,747.42,95.10,652.32,16769.85
450,17,1,2025-03-01,2025-03-01,566.72,166.22,400.50,22499.50
451,17,2,2025-04-01,2025-04-01,566.72,163.31,403.41,22096.09
452,17,3,2025-05-01,2025-05-01,566.72,160.38,406.34,21689.75
453,17,4,2025-06-01,2025-06-01,566.72,157.43,409.29,21280.46
454,18,1,2022-02-01,2022-02-01,1548.97,814.78,734.19,326265.81
455,18,2,2022-03-01,2022-03-01,1548.97,812.95,736.02,325529.79
456,18,3,2022-04-01,2022-04-01,1548.97,811.11,737.86,324791.93
457,18,4,2022-05-01,2022-05-01,1548.97,809.27,739.70,324052.23
458,18,5,2022-06-01,2022-06-01,1548.97,807.43,741.54,323310.69
459,18,6,2022-07-01,2022-07-01,1548.97,805.58,743.39,322567.30
460,18,7,2022-08-01,2022-08-09,1548.97,803.73,745.24,321822.06
461,18,8,2022-09-01,2022-09-01,1548.97,801.87,747.10,321074.96
462,18,9,2022-10-01,2022-10-01,1548.97,800.01,748.96,320326.00
463,18,10,2022-11-01,2022-11-01,1548.97,798.15,750.82,319575.18
464,18,11,2022-12-01,2022-12-01,1548.97,796.27,752.70,318822.48
465,18,12,2023-01-01,2023-01-01,1548.97,794.40,754.57,318067.91
466,18,13,2023-02-01,2023-02-01,1548.97,792.52,756.45,317311.46
467,18,14,2023-03-01,2023-03-01,1548.97,790.63,758.34,316553.12
468,18,15,2023-04-01,2023-04-01,1548.97,788.74,760.23,315792.89
469,18,16,2023-05-01,2023-05-01,1548.97,786.85,762.12,315030.77
470,18,17,2023-06-01,2023-06-01,1548.97,784.95,764.02,314266.75
471,18,18,2023-07-01,2023-07-01,1548.97,783.05,765.92,313500.83
472,18,19,2023-08-01,2023-08-01,1548.97,781.14,767.83,312733.00
473,18,20,2023-09-01,2023-09-01,1548.97,779.23,769.74,311963.26
474,18,21,2023-10-01,2023-10-01,1548.97,777.31,771.66,311191.60
475,18,22,2023-11-01,2023-11-01,1548.97,775.39,773.58,310418.02
476,18,23,2023-12-01,2023-12-01,1548.97,773.46,775.51,309642.51
477,18,24,2024-01-01,2024-01-01,1548.97,771.53,777.44,308865.07
478,18,25,2024-02-01,2024-02-01,1548.97,769.59,779.38,308085.69
479,18,26,2024-03-01,2024-03-01,1548.97,767.65,781.32,307304.37
480,18,27,2024-04-01,2024-04-01,1548.97,765.70,783.27,306521.10
481,18,28,2024-05-01,2024-05-01,1548.97,763.75,785.22,305735.88
482,18,29,2024-06-01,2024-06-01,1548.97,761.79,787.18,304948.70
483,18,30,2024-07-01,2024-07-01,1548.97,759.83,789.14,304159.56
484,18,31,2024-08-01,2024-08-01,1548.97,757.86,791.11,303368.45
485,18,32,2024-09-01,2024-09-01,1548.97,755.89,793.08,302575.37
486,18,33,2024-10-01,2024-10-01,1548.97,753.92,795.05,301780.32
487,18,34,2024-11-01,2024-11-01,1548.97,751.94,797.03,300983.29
488,18,35,2024-12-01,2024-12-12,1548.97,749.95,799.02,300184.27
489,18,36,2025-01-01,2025-01-01,1548.97,747.96,801.01,299383.26
490,18,37,2025-02-01,2025-02-01,1548.97,745.96,803.01,298580.25
491,18,38,2025-03-01,2025-03-12,1548.97,743.96,805.01,297775.24
492,18,39,2025-04-01,2025-04-01,1548.97,741.96,807.01,296968.23
493,18,40,2025-05-01,2025-05-01,1548.97,739.95,809.02,296159.21
494,18,41,2025-06-01,2025-06-01,1548.97,737.93,811.04,295348.17
495,19,1,2025-01-01,2025-01-01,416.26,92.73,323.53,12876.47
496,19,2,2025-02-01,2025-02-01,416.26,90.46,325.80,12550.67
497,19,3,2025-03-01,2025-03-01,416.26,88.17,328.09,12222.58
498,19,4,2025-04-01,2025-04-01,416.26,85.86,330.40,11892.18
499,19,5,2025-05-01,2025-05-01,416.26,83.54,332.72,11559.46
500,19,6,2025-06-01,2025-06-01,416.26,81.21,335.05,11224.41
501,19,7,2025-07-01,2025-07-01,416.26,78.85,337.41,10887.00
502,19,8,2025-08-01,2025-08-01,416.26,76.48,339.78,10547.22
503,19,9,2025-09-01,2025-09-01,416.26,74.09,342.17,10205.05
504,19,10,2025-10-01,2025-10-01,416.26,71.69,344.57,9860.48
505,19,11,2025-11-01,2025-11-01,416.26,69.27,346.99,9513.49
506,19,12,2025-12-01,2025-12-01,416.26,66.83,349.43,9164.06
507,19,13,2026-01-01,2026-01-01,416.26,64.38,351.88,8812.18
508,19,14,2026-02-01,2026-02-01,416.26,61.91,354.35,8457.83
509,19,15,2026-03-01,2026-03-01,416.26,59.42,356.84,8100.99
510,19,16,2026-04-01,2026-04-01,416.26,56.91,359.35,7741.64
511,19,17,2026-05-01,2026-05-01,416.26,54.39,361.87,7379.77
512,19,18,2026-06-01,2026-06-01,416.26,51.84,364.42,7015.35
513,19,19,2026-07-01,2026-07-01,416.26,49.28,366.98,6648.37
514,19,20,2026-08-01,2026-08-01,416.26,46.70,369.56,6278.81
515,19,21,2026-09-01,2026-09-01,416.26,44.11,372.15,5906.66
516,19,22,2026-10-01,2026-10-01,416.26,41.49,374.77,5531.89
517,19,23,2026-11-01,2026-11-01,416.26,38.86,377.40,5154.49
518,19,24,2026-12-01,2026-12-05,416.26,36.21,380.05,4774.44
519,19,25,2027-01-01,2027-01-01,416.26,33.54,382.72,4391.72
520,19,26,2027-02-01,2027-02-01,416.26,30.85,385.41,4006.31
521,19,27,2027-03-01,2027-03-01,416.26,28.14,388.12,3618.19
522,19,28,2027-04-01,2027-04-01,416.26,25.42,390.84,3227.35
523,19,29,2027-05-01,2027-05-01,416.26,22.67,393.59,2833.76
524,19,30,2027-06-01,2027-06-01,416.26,19.91,396.35,2437.41
525,19,31,2027-07-01,2027-07-01,416.26,17.12,399.14,2038.27
526,19,32,2027-08-01,2027-08-08,416.26,14.32,401.94,1636.33
527,19,33,2027-09-01,2027-09-09,416.26,11.50,404.76,1231.57
528,19,34,2027-10-01,2027-10-01,416.26,8.65,407.61,823.96
529,19,35,2027-11-01,2027-11-01,416.26,5.79,410.47,413.49
530,19,36,2027-12-01,2027-12-01,416.39,2.90,413.49,0.00
531,20,1,2023-08-01,2023-08-01,1688.79,161.44,1527.35,17672.65
532,20,2,2023-09-01,2023-09-01,1688.79,148.60,1540.19,16132.46
533,20,3,2023-10-01,2023-10-06,1688.79,135.65,1553.14,14579.32
534,20,4,2023-11-01,2023-11-01,1688.79,122.59,1566.20,13013.12
535,20,5,2023-12-01,2023-12-01,1688.79,109.42,1579.37,11433.75
536,20,6,2024-01-01,2024-01-01,1688.79,96.14,1592.65,9841.10
537,20,7,2024-02-01,2024-02-05,1688.79,82.75,1606.04,8235.06
538,20,8,2024-03-01,2024-03-13,1688.79,69.24,1619.55,6615.51
539,20,9,2024-04-01,2024-04-01,1688.79,55.63,1633.16,4982.35
540,20,10,2024-05-01,2024-05-01,1688.79,41.89,1646.90,3335.45
541,20,11,2024-06-01,2024-06-01,1688.79,28.05,1660.74,1674.71
542,20,12,2024-07-01,2024-07-01,1688.79,14.08,1674.71,0.00
543,21,1,2019-04-01,2019-04-01,702.19,258.46,443.73,26456.27
544,21,2,2019-05-01,2019-05-01,702.19,254.20,447.99,26008.28
545,21,3,2019-06-01,2019-06-01,702.19,249.90,452.29,25555.99
546,21,4,2019-07-01,2019-07-01,702.19,245.55,456.64,25099.35
547,21,5,2019-08-01,2019-08-01,702.19,241.16,461.03,24638.32
548,21,6,2019-09-01,2019-09-12,702.19,236.73,465.46,24172.86
549,21,7,2019-10-01,2019-10-01,702.19,232.26,469.93,23702.93
550,21,8,2019-11-01,2019-11-01,702.19,227.75,474.44,23228.49
551,21,9,2019-12-01,2019-12-01,702.19,223.19,479.00,22749.49
552,21,10,2020-01-01,2020-01-09,702.19,218.58,483.61,22265.88
553,21,11,2020-02-01,2020-02-01,702.19,213.94,488.25,21777.63
554,21,12,2020-03-01,2020-03-01,702.19,209.25,492.94,21284.69
555,21,13,2020-04-01,2020-04-04,702.19,204.51,497.68,20787.01
556,21,14,2020-05-01,2020-05-01,702.19,199.73,502.46,20284.55
557,21,15,2020-06-01,2020-06-11,702.19,194.90,507.29,19777.26
558,21,16,2020-07-01,2020-07-01,702.19,190.03,512.16,19265.10
559,21,17,2020-08-01,2020-08-01,702.19,185.11,517.08,18748.02
560,21,18,2020-09-01,2020-09-01,702.19,180.14,522.05,18225.97
561,21,19,2020-10-01,2020-10-01,702.19,175.12,527.07,17698.90
562,21,20,2020-11-01,2020-11-01,702.19,170.06,532.13,17166.77
563,21,21,2020-12-01,2020-12-12,702.19,164.94,537.25,16629.52
564,21,22,2021-01-01,2021-01-01,702.19,159.78,542.41,16087.11
565,21,23,2021-02-01,2021-02-01,702.19,154.57,547.62,15539.49
566,21,24,2021-03-01,2021-03-01,702.19,149.31,552.88,14986.61
567,21,25,2021-04-01,2021-04-01,702.19,144.00,558.19,14428.42
568,21,26,2021-05-01,2021-05-01,702.19,138.63,563.56,13864.86
569,21,27,2021-06-01,2021-06-01,702.19,133.22,568.97,13295.89
570,21,28,2021-07-01,2021-07-01,702.19,127.75,574.44,12721.45
571,21,29,2021-08-01,2021-08-01,702.19,122.23,579.96,12141.49
572,21,30,2021-09-01,2021-09-01,702.19,116.66,585.53,11555.96
573,21,31,2021-10-01,2021-10-01,702.19,111.03,591.16,10964.80
574,21,32,2021-11-01,2021-11-06,702.19,105.35,596.84,10367.96
575,21,33,2021-12-01,2021-12-01,702.19,99.62,602.57,9765.39
576,21,34,2022-01-01,2022-01-01,702.19,93.83,608.36,9157.03
577,21,35,2022-02-01,2022-02-01,702.19,87.98,614.21,8542.82
578,21,36,2022-03-01,2022-03-01,702.19,82.08,620.11,7922.71
579,21,37,2022-04-01,2022-04-01,702.19,76.12,626.07,7296.64
580,21,38,2022-05-01,2022-05-01,702.19,70.11,632.08,6664.56
581,21,39,2022-06-01,2022-06-01,702.19,64.04,638.15,6026.41
582,21,40,2022-07-01,2022-07-02,702.19,57.90,644.29,5382.12
583,21,41,2022-08-01,2022-08-01,702.19,51.71,650.48,4731.64
584,21,42,2022-09-01,2022-09-01,702.19,45.46,656.73,4074.91
585,21,43,2022-10-01,2022-10-01,702.19,39.15,663.04,3411.87
586,21,44,2022-11-01,2022-11-01,702.19,32.78,669.41,2742.46
587,21,45,2022-12-01,2022-12-01,702.19,26.35,675.84,2066.62
588,21,46,2023-01-01,2023-01-01,702.19,19.86,682.33,1384.29
589,21,47,2023-02-01,2023-02-01,702.19,13.30,688.89,695.40
590,21,48,2023-03-01,2023-03-01,702.08,6.68,695.40,0.00
591,22,1,2020-06-01,2020-06-01,145.42,32.97,112.45,4487.55
592,22,2,2020-07-01,2020-07-01,145.42,32.16,113.26,4374.29
593,22,3,2020-08-01,2020-08-01,145.42,31.35,114.07,4260.22
594,22,4,2020-09-01,2020-09-01,145.42,30.53,114.89,4145.33
595,22,5,2020-10-01,2020-10-01,145.42,29.71,115.71,4029.62
596,22,6,2020-11-01,2020-11-01,145.42,28.88,116.54,3913.08
597,22,7,2020-12-01,2020-12-01,145.42,28.04,117.38,3795.70
598,22,8,2021-01-01,2021-01-01,145.42,27.20,118.22,3677.48
599,22,9,2021-02-01,2021-02-01,145.42,26.36,119.06,3558.42
600,22,10,2021-03-01,2021-03-01,145.42,25.50,119.92,3438.50
601,22,11,2021-04-01,2021-04-01,145.42,24.64,120.78,3317.72
602,22,12,2021-05-01,2021-05-01,145.42,23.78,121.64,3196.08
603,22,13,2021-06-01,2021-06-01,145.42,22.91,122.51,3073.57
604,22,14,2021-07-01,2021-07-01,145.42,22.03,123.39,2950.18
605,22,15,2021-08-01,2021-08-01,145.42,21.14,124.28,2825.90
606,22,16,2021-09-01,2021-09-01,145.42,20.25,125.17,2700.73
607,22,17,2021-10-01,2021-10-03,145.42,19.36,126.06,2574.67
608,22,18,2021-11-01,2021-11-01,145.42,18.45,126.97,2447.70
609,22,19,2021-12-01,2021-12-01,145.42,17.54,127.88,2319.82
610,22,20,2022-01-01,2022-01-01,145.42,16.63,128.79,2191.03
611,22,21,2022-02-01,2022-02-01,145.42,15.70,129.72,2061.31
612,22,22,2022-03-01,2022-03-01,145.42,14.77,130.65,1930.66
613,22,23,2022-04-01,2022-04-01,145.42,13.84,131.58,1799.08
614,22,24,2022-05-01,2022-05-01,145.42,12.89,132.53,1666.55
615,22,25,2022-06-01,2022-06-01,145.42,11.94,133.48,1533.07
616,22,26,2022-07-01,2022-07-01,145.42,10.99,134.43,1398.64
617,22,27,2022-08-01,2022-08-01,145.42,10.02,135.40,1263.24
618,22,28,2022-09-01,2022-09-11,145.42,9.05,136.37,1126.87
619,22,29,2022-10-01,2022-10-01,145.42,8.08,137.34,989.53
620,22,30,2022-11-01,2022-11-01,145.42,7.09,138.33,851.20
621,22,31,2022-12-01,2022-12-01,145.42,6.10,139.32,711.88
622,22,32,2023-01-01,2023-01-01,145.42,5.10,140.32,571.56
623,22,33,2023-02-01,2023-02-01,145.42,4.10,141.32,430.24
624,22,34,2023-03-01,2023-03-01,145.42,3.08,142.34,287.90
625,22,35,2023-04-01,2023-04-01,145.42,2.06,143.36,144.54
626,22,36,2023-05-01,2023-05-01,145.58,1.04,144.54,0.00
627,23,1,2021-05-01,2021-05-01,779.13,302.33,476.80,28923.20
628,23,2,2021-06-01,2021-06-01,779.13,297.43,481.70,28441.50
629,23,3,2021-07-01,2021-07-01,779.13,292.47,486.66,27954.84
630,23,4,2021-08-01,2021-08-01,779.13,287.47,491.66,27463.18
631,23,5,2021-09-01,2021-09-01,779.13,282.41,496.72,26966.46
632,23,6,2021-10-01,2021-10-02,779.13,277.31,501.82,26464.64
633,23,7,2021-11-01,2021-11-01,779.13,272.14,506.99,25957.65
634,23,8,2021-12-01,2021-12-01,779.13,266.93,512.20,25445.45
635,23,9,2022-01-01,2022-01-01,779.13,261.66,517.47,24927.98
636,23,10,2022-02-01,2022-02-01,779.13,256.34,522.79,24405.19
637,23,11,2022-03-01,2022-03-01,779.13,250.97,528.16,23877.03
638,23,12,2022-04-01,2022-04-02,779.13,245.54,533.59,23343.44
639,23,13,2022-05-01,2022-05-01,779.13,240.05,539.08,22804.36
640,23,14,2022-06-01,2022-06-01,779.13,234.50,544.63,22259.73
641,23,15,2022-07-01,2022-07-01,779.13,228.90,550.23,21709.50
642,23,16,2022-08-01,2022-08-01,779.13,223.25,555.88,21153.62
643,23,17,2022-09-01,2022-09-01,779.13,217.53,561.60,20592.02
644,23,18,2022-10-01,2022-10-01,779.13,211.75,567.38,20024.64
645,23,19,2022-11-01,2022-11-01,779.13,205.92,573.21,19451.43
646,23,20,2022-12-01,2022-12-01,779.13,200.03,579.10,18872.33
647,23,21,2023-01-01,2023-01-01,779.13,194.07,585.06,18287.27
648,23,22,2023-02-01,2023-02-01,779.13,188.05,591.08,17696.19
649,23,23,2023-03-01,2023-03-01,779.13,181.98,597.15,17099.04
650,23,24,2023-04-01,2023-04-01,779.13,175.84,603.29,16495.75
651,23,25,2023-05-01,2023-05-01,779.13,169.63,609.50,15886.25
652,23,26,2023-06-01,2023-06-01,779.13,163.36,615.77,15270.48
653,23,27,2023-07-01,2023-07-01,779.13,157.03,622.10,14648.38
654,23,28,2023-08-01,2023-08-01,779.13,150.63,628.50,14019.88
655,23,29,2023-09-01,2023-09-01,779.13,144.17,634.96,13384.92
656,23,30,2023-10-01,2023-10-05,779.13,137.64,641.49,12743.43
657,23,31,2023-11-01,2023-11-01,779.13,131.04,648.09,12095.34
658,23,32,2023-12-01,2023-12-01,779.13,124.38,654.75,11440.59
659,23,33,2024-01-01,2024-01-01,779.13,117.65,661.48,10779.11
660,23,34,2024-02-01,2024-02-06,779.13,110.85,668.28,10110.83
661,23,35,2024-03-01,2024-03-01,779.13,103.97,675.16,9435.67
662,23,36,2024-04-01,2024-04-01,779.13,97.03,682.10,8753.57
663,23,37,2024-05-01,2024-05-08,779.13,90.02,689.11,8064.46
664,23,38,2024-06-01,2024-06-01,779.13,82.93,696.20,7368.26
665,23,39,2024-07-01,2024-07-12,779.13,75.77,703.36,6664.90
666,23,40,2024-08-01,2024-08-07,779.13,68.54,710.59,5954.31
667,23,41,2024-09-01,2024-09-01,779.13,61.23,717.90,5236.41
668,23,42,2024-10-01,2024-10-01,779.13,53.85,725.28,4511.13
669,23,43,2024-11-01,2024-11-01,779.13,46.39,732.74,3778.39
670,23,44,2024-12-01,2024-12-01,779.13,38.85,740.28,3038.11
671,23,45,2025-01-01,2025-01-01,779.13,31.24,747.89,2290.22
672,23,46,2025-02-01,2025-02-01,779.13,23.55,755.58,1534.64
673,23,47,2025-03-01,2025-03-01,779.13,15.78,763.35,771.29
674,23,48,2025-04-01,2025-04-10,779.22,7.93,771.29,0.00
675,24,1,2024-02-01,2024-02-01,960.85,152.62,808.23,20291.77
676,24,2,2024-03-01,2024-03-01,960.85,146.78,814.07,19477.70
677,24,3,2024-04-01,2024-04-01,960.85,140.89,819.96,18657.74
678,24,4,2024-05-01,2024-05-01,960.85,134.96,825.89,17831.85
679,24,5,2024-06-01,2024-06-10,960.85,128.98,831.87,16999.98
680,24,6,2024-07-01,2024-07-01,960.85,122.97,837.88,16162.10
681,24,7,2024-08-01,2024-08-01,960.85,116.91,843.94,15318.16
682,24,8,2024-09-01,2024-09-01,960.85,110.80,850.05,14468.11
683,24,9,2024-10-01,2024-10-01,960.85,104.65,856.20,13611.91
684,24,10,2024-11-01,2024-11-01,960.85,98.46,862.39,12749.52
685,24,11,2024-12-01,2024-12-01,960.85,92.22,868.63,11880.89
686,24,12,2025-01-01,2025-01-01,960.85,85.94,874.91,11005.98
687,24,13,2025-02-01,2025-02-01,960.85,79.61,881.24,10124.74
688,24,14,2025-03-01,2025-03-01,960.85,73.24,887.61,9237.13
689,24,15,2025-04-01,2025-04-01,960.85,66.82,894.03,8343.10
690,24,16,2025-05-01,2025-05-01,960.85,60.35,900.50,7442.60
691,24,17,2025-06-01,2025-06-01,960.85,53.83,907.02,6535.58
692,25,1,2023-04-01,2023-04-01,576.68,207.80,368.88,27431.12
693,25,2,2023-05-01,2023-05-01,576.68,205.05,371.63,27059.49
694,25,3,2023-06-01,2023-06-01,576.68,202.27,374.41,26685.08
695,25,4,2023-07-01,2023-07-01,576.68,199.47,377.21,26307.87
696,25,5,2023-08-01,2023-08-01,576.68,196.65,380.03,25927.84
697,25,6,2023-09-01,2023-09-01,576.68,193.81,382.87,25544.97
698,25,7,2023-10-01,2023-10-01,576.68,190.95,385.73,25159.24
699,25,8,2023-11-01,2023-11-01,576.68,188.07,388.61,24770.63
700,25,9,2023-12-01,2023-12-01,576.68,185.16,391.52,24379.11
701,25,10,2024-01-01,2024-01-01,576.68,182.23,394.45,23984.66
702,25,11,2024-02-01,2024-02-01,576.68,179.29,397.39,23587.27
703,25,12,2024-03-01,2024-03-01,576.68,176.31,400.37,23186.90
704,25,13,2024-04-01,2024-04-01,576.68,173.32,403.36,22783.54
705,25,14,2024-05-01,2024-05-01,576.68,170.31,406.37,22377.17
706,25,15,2024-06-01,2024-06-01,576.68,167.27,409.41,21967.76
707,25,16,2024-07-01,2024-07-01,576.68,164.21,412.47,21555.29
708,25,17,2024-08-01,2024-08-01,576.68,161.13,415.55,21139.74
709,25,18,2024-09-01,2024-09-01,576.68,158.02,418.66,20721.08
710,25,19,2024-10-01,2024-10-01,576.68,154.89,421.79,20299.29
711,25,20,2024-11-01,2024-11-01,576.68,151.74,424.94,19874.35
712,25,21,2024-12-01,2024-12-01,576.68,148.56,428.12,19446.23
713,25,22,2025-01-01,2025-01-01,576.68,145.36,431.32,19014.91
714,25,23,2025-02-01,2025-02-01,576.68,142.14,434.54,18580.37
715,25,24,2025-03-01,2025-03-01,576.68,138.89,437.79,18142.58
716,25,25,2025-04-01,2025-04-01,576.68,135.62,441.06,17701.52
717,25,26,2025-05-01,2025-05-01,576.68,132.32,444.36,17257.16
718,25,27,2025-06-01,2025-06-01,576.68,129.00,447.68,16809.48
719,25,28,2025-07-01,2025-07-01,576.68,125.65,451.03,16358.45
720,25,29,2025-08-01,2025-08-01,576.68,122.28,454.40,15904.05
721,25,30,2025-09-01,2025-09-01,576.68,118.88,457.80,15446.25
722,25,31,2025-10-01,2025-10-01,576.68,115.46,461.22,14985.03
723,25,32,2025-11-01,2025-11-01,576.68,112.01,464.67,14520.36
724,25,33,2025-12-01,2025-12-01,576.68,108.54,468.14,14052.22
725,25,34,2026-01-01,2026-01-01,576.68,105.04,471.64,13580.58
726,25,35,2026-02-01,2026-02-13,576.68,101.51,475.17,13105.41
727,25,36,2026-03-01,2026-03-08,576.68,97.96,478.72,12626.69
728,25,37,2026-04-01,2026-04-01,576.68,94.38,482.30,12144.39
729,25,38,2026-05-01,2026-05-01,576.68,90.78,485.90,11658.49
730,25,39,2026-06-01,2026-06-01,576.68,87.15,489.53,11168.96
731,25,40,2026-07-01,2026-07-01,576.68,83.49,493.19,10675.77
732,25,41,2026-08-01,2026-08-01,576.68,79.80,496.88,10178.89
733,25,42,2026-09-01,2026-09-01,576.68,76.09,500.59,9678.30
734,25,43,2026-10-01,2026-10-01,576.68,72.35,504.33,9173.97
735,25,44,2026-11-01,2026-11-01,576.68,68.58,508.10,8665.87
