id,enrollment_id,assessment_type,title,score,weight,graded_on
405,135,practical,Trabajo 2º trimestre,6.00,0.25,2024-04-01
406,135,coursework,Trabajo 3º trimestre,4.70,0.25,2023-10-21
407,135,participation,Trabajo 1º trimestre,3.30,0.10,2023-10-06
408,136,exam,Examen 1º trimestre,6.60,0.60,2024-10-05
409,136,coursework,Trabajo 2º trimestre,4.70,0.30,2025-04-23
410,136,participation,Trabajo 3º trimestre,1.70,0.10,2025-05-03
411,137,exam,Examen 1º trimestre,5.30,0.60,2022-10-04
412,137,coursework,Trabajo 2º trimestre,4.20,0.30,2022-12-14
413,137,participation,Trabajo 3º trimestre,4.90,0.10,2023-03-09
414,138,exam,Examen 1º trimestre,5.70,0.70,2023-03-16
415,138,coursework,Trabajo 2º trimestre,2.50,0.30,2023-01-10
416,139,exam,Examen 1º trimestre,6.60,0.70,2024-01-12
417,139,coursework,Trabajo 2º trimestre,6.50,0.30,2024-02-04
418,140,exam,Examen 1º trimestre,9.30,0.70,2025-02-04
419,140,coursework,Trabajo 2º trimestre,5.50,0.30,2024-10-30
420,141,exam,Examen 1º trimestre,7.50,0.40,2024-02-28
421,141,practical,Trabajo 2º trimestre,7.10,0.25,2023-10-20
422,141,coursework,Trabajo 3º trimestre,6.60,0.25,2023-09-16
423,141,participation,Trabajo 1º trimestre,4.30,0.10,2024-06-07
424,142,exam,Examen 1º trimestre,2.90,0.40,2024-04-11
425,142,practical,Trabajo 2º trimestre,7.40,0.25,2024-03-29
426,142,coursework,Trabajo 3º trimestre,7.50,0.25,2023-10-06
427,142,participation,Trabajo 1º trimestre,7.20,0.10,2024-01-05
428,143,exam,Examen 1º trimestre,6.90,0.60,2025-04-27
429,143,coursework,Trabajo 2º trimestre,8.10,0.30,2024-12-14
430,143,participation,Trabajo 3º trimestre,5.10,0.10,2025-02-15
431,144,exam,Examen 1º trimestre,9.90,0.35,2022-11-03
432,144,exam,Examen 2º trimestre,7.60,0.35,2023-05-14
433,144,coursework,Trabajo 3º trimestre,7.10,0.30,2022-12-14
434,145,exam,Examen 1º trimestre,6.20,0.35,2025-04-25
435,145,exam,Examen 2º trimestre,8.60,0.35,2024-12-04
436,145,coursework,Trabajo 3º trimestre,6.80,0.30,2025-02-07
437,146,exam,Examen 1º trimestre,7.10,0.40,2024-05-22
438,146,practical,Trabajo 2º trimestre,5.90,0.25,2023-12-09
439,146,coursework,Trabajo 3º trimestre,7.60,0.25,2024-05-31
440,146,participation,Trabajo 1º trimestre,9.80,0.10,2024-03-04
441,147,exam,Examen 1º trimestre,6.30,0.35,2025-01-18
442,147,exam,Examen 2º trimestre,8.00,0.35,2025-01-23
443,147,coursework,Trabajo 3º trimestre,8.00,0.30,2024-09-13
444,148,exam,Examen 1º trimestre,8.90,0.60,2022-12-04
445,148,coursework,Trabajo 2º trimestre,7.90,0.30,2022-12-30
446,148,participation,Trabajo 3º trimestre,8.80,0.10,2023-01-15
447,149,exam,Examen 1º trimestre,5.90,0.60,2025-03-11
448,149,coursework,Trabajo 2º trimestre,9.20,0.30,2024-11-06
449,149,participation,Trabajo 3º trimestre,5.30,0.10,2025-04-13
450,150,exam,Examen 1º trimestre,6.90,0.35,2024-04-14
451,150,exam,Examen 2º trimestre,7.90,0.35,2024-01-19
452,150,coursework,Trabajo 3º trimestre,8.00,0.30,2024-05-09
453,151,exam,Examen 1º trimestre,3.80,0.70,2023-06-16
454,151,coursework,Trabajo 2º trimestre,8.80,0.30,2023-04-08
455,152,exam,Examen 1º trimestre,7.20,0.60,2022-09-10
456,152,coursework,Trabajo 2º trimestre,8.30,0.30,2023-04-25
457,152,participation,Trabajo 3º trimestre,2.50,0.10,2022-11-01
458,153,exam,Examen 1º trimestre,6.90,0.35,2025-06-18
459,153,exam,Examen 2º trimestre,5.40,0.35,2025-01-10
460,153,coursework,Trabajo 3º trimestre,5.40,0.30,2025-02-16
461,154,exam,Examen 1º trimestre,5.90,0.40,2023-05-06
462,154,practical,Trabajo 2º trimestre,6.10,0.25,2023-04-22
463,154,coursework,Trabajo 3º trimestre,5.20,0.25,2023-01-05
464,154,participation,Trabajo 1º trimestre,7.70,0.10,2023-05-23
465,155,exam,Examen 1º trimestre,8.60,0.35,2025-03-25
466,155,exam,Examen 2º trimestre,6.50,0.35,2025-02-05
467,155,coursework,Trabajo 3º trimestre,5.70,0.30,2025-04-22
468,156,exam,Examen 1º trimestre,7.00,0.40,2023-10-08
469,156,practical,Trabajo 2º trimestre,4.20,0.25,2023-10-24
470,156,coursework,Trabajo 3º trimestre,8.10,0.25,2023-12-12
471,156,participation,Trabajo 1º trimestre,7.40,0.10,2024-05-25
472,157,exam,Examen 1º trimestre,3.00,0.35,2025-02-18
473,157,exam,Examen 2º trimestre,8.00,0.35,2025-03-09
474,157,coursework,Trabajo 3º trimestre,6.50,0.30,2024-11-06
475,158,exam,Examen 1º trimestre,7.20,0.40,2023-09-30
476,158,practical,Trabajo 2º trimestre,7.00,0.25,2024-05-09
477,158,coursework,Trabajo 3º trimestre,3.50,0.25,2024-01-16
478,158,participation,Trabajo 1º trimestre,4.00,0.10,2024-03-02
479,159,exam,Examen 1º trimestre,8.20,0.40,2025-05-28
480,159,practical,Trabajo 2º trimestre,7.10,0.25,2025-06-06
481,159,coursework,Trabajo 3º trimestre,6.60,0.25,2024-10-19
482,159,participation,Trabajo 1º trimestre,3.10,0.10,2025-05-14
483,160,exam,Examen 1º trimestre,5.30,0.70,2024-05-26
484,160,coursework,Trabajo 2º trimestre,6.10,0.30,2023-12-03
485,161,exam,Examen 1º trimestre,2.90,0.60,2025-04-17
486,161,coursework,Trabajo 2º trimestre,3.80,0.30,2024-10-09
487,161,participation,Trabajo 3º trimestre,5.50,0.10,2025-05-23
488,162,exam,Examen 1º trimestre,3.30,0.35,2025-04-16
489,162,exam,Examen 2º trimestre,7.00,0.35,2025-02-17
490,162,coursework,Trabajo 3º trimestre,2.30,0.30,2025-04-14
491,163,exam,Examen 1º trimestre,6.90,0.35,2023-01-24
492,163,exam,Examen 2º trimestre,7.80,0.35,2023-05-09
493,163,coursework,Trabajo 3º trimestre,7.40,0.30,2023-02-06
494,164,exam,Examen 1º trimestre,10.00,0.70,2023-10-28
495,164,coursework,Trabajo 2º trimestre,7.70,0.30,2023-10-07
496,165,exam,Examen 1º trimestre,7.50,0.60,2024-12-07
497,165,coursework,Trabajo 2º trimestre,8.10,0.30,2025-05-06
498,165,participation,Trabajo 3º trimestre,10.00,0.10,2024-09-20
499,166,exam,Examen 1º trimestre,6.10,0.35,2023-12-02
500,166,exam,Examen 2º trimestre,5.50,0.35,2024-01-04
501,166,coursework,Trabajo 3º trimestre,7.80,0.30,2024-06-18
502,167,exam,Examen 1º trimestre,8.90,0.40,2024-04-06
503,167,practical,Trabajo 2º trimestre,8.70,0.25,2024-03-07
504,167,coursework,Trabajo 3º trimestre,10.00,0.25,2023-10-07
505,167,participation,Trabajo 1º trimestre,9.30,0.10,2024-03-29
506,168,exam,Examen 1º trimestre,9.40,0.60,2023-05-13
507,168,coursework,Trabajo 2º trimestre,8.00,0.30,2022-12-31
508,168,participation,Trabajo 3º trimestre,8.90,0.10,2022-09-24
509,169,exam,Examen 1º trimestre,7.00,0.60,2024-04-14
510,169,coursework,Trabajo 2º trimestre,9.40,0.30,2023-12-11
511,169,participation,Trabajo 3º trimestre,8.70,0.10,2023-11-02
512,170,exam,Examen 1º trimestre,7.00,0.60,2023-02-05
513,170,coursework,Trabajo 2º trimestre,8.10,0.30,2023-02-23
514,170,participation,Trabajo 3º trimestre,6.70,0.10,2023-04-23
515,171,exam,Examen 1º trimestre,8.70,0.40,2024-10-13
516,171,practical,Trabajo 2º trimestre,6.30,0.25,2025-04-28
517,171,coursework,Trabajo 3º trimestre,7.80,0.25,2025-05-08
518,171,participation,Trabajo 1º trimestre,9.60,0.10,2024-11-13
519,172,exam,Examen 1º trimestre,7.30,0.60,2024-11-02
520,172,coursework,Trabajo 2º trimestre,10.00,0.30,2024-09-15
521,172,participation,Trabajo 3º trimestre,7.40,0.10,2025-04-02
522,173,exam,Examen 1º trimestre,7.40,0.35,2023-02-23
523,173,exam,Examen 2º trimestre,9.30,0.35,2023-03-28
524,173,coursework,Trabajo 3º trimestre,5.60,0.30,2023-05-05
525,174,exam,Examen 1º trimestre,3.00,0.35,2023-12-18
526,174,exam,Examen 2º trimestre,4.20,0.35,2023-09-10
527,174,coursework,Trabajo 3º trimestre,4.80,0.30,2024-02-25
528,175,exam,Examen 1º trimestre,6.20,0.35,2025-01-14
529,175,exam,Examen 2º trimestre,5.90,0.35,2025-05-14
530,175,coursework,Trabajo 3º trimestre,4.60,0.30,2024-11-07
531,176,exam,Examen 1º trimestre,3.00,0.40,2024-10-09
532,176,practical,Trabajo 2º trimestre,6.10,0.25,2025-01-01
533,176,coursework,Trabajo 3º trimestre,6.60,0.25,2025-06-01
534,176,participation,Trabajo 1º trimestre,3.00,0.10,2024-10-26
535,177,exam,Examen 1º trimestre,5.00,0.40,2022-10-31
536,177,practical,Trabajo 2º trimestre,2.30,0.25,2023-05-28
537,177,coursework,Trabajo 3º trimestre,3.50,0.25,2023-05-29
538,177,participation,Trabajo 1º trimestre,2.80,0.10,2023-01-07
539,178,exam,Examen 1º trimestre,6.10,0.35,2023-10-23
540,178,exam,Examen 2º trimestre,3.70,0.35,2023-12-17
541,178,coursework,Trabajo 3º trimestre,9.30,0.30,2024-05-29
542,179,exam,Examen 1º trimestre,6.20,0.40,2023-03-03
543,179,practical,Trabajo 2º trimestre,4.30,0.25,2023-02-03
544,179,coursework,Trabajo 3º trimestre,6.50,0.25,2023-04-09
545,179,participation,Trabajo 1º trimestre,6.30,0.10,2022-09-23
546,180,exam,Examen 1º trimestre,6.20,0.70,2025-03-19
547,180,coursework,Trabajo 2º trimestre,6.70,0.30,2025-02-25
548,181,exam,Examen 1º trimestre,7.70,0.40,2025-03-17
549,181,practical,Trabajo 2º trimestre,5.20,0.25,2024-12-07
550,181,coursework,Trabajo 3º trimestre,6.70,0.25,2025-02-03
551,181,participation,Trabajo 1º trimestre,5.80,0.10,2025-02-16
552,182,exam,Examen 1º trimestre,7.90,0.60,2023-02-22
553,182,coursework,Trabajo 2º trimestre,6.00,0.30,2023-06-12
554,182,participation,Trabajo 3º trimestre,8.50,0.10,2023-01-02
555,183,exam,Examen 1º trimestre,8.20,0.40,2025-04-09
556,183,practical,Trabajo 2º trimestre,5.50,0.25,2025-01-14
557,183,coursework,Trabajo 3º trimestre,8.80,0.25,2024-11-01
558,183,participation,Trabajo 1º trimestre,8.30,0.10,2025-05-14
559,184,exam,Examen 1º trimestre,7.60,0.35,2024-11-16
560,184,exam,Examen 2º trimestre,10.00,0.35,2025-05-04
561,184,coursework,Trabajo 3º trimestre,6.20,0.30,2025-02-05
562,185,exam,Examen 1º trimestre,10.00,0.60,2024-12-26
563,185,coursework,Trabajo 2º trimestre,9.20,0.30,2024-11-22
564,185,participation,Trabajo 3º trimestre,6.00,0.10,2025-02-11
565,186,exam,Examen 1º trimestre,7.90,0.35,2024-03-09
566,186,exam,Examen 2º trimestre,6.20,0.35,2023-10-23
567,186,coursework,Trabajo 3º trimestre,7.40,0.30,2023-10-12
568,187,exam,Examen 1º trimestre,6.90,0.70,2025-02-05
569,187,coursework,Trabajo 2º trimestre,10.00,0.30,2024-10-30
570,188,exam,Examen 1º trimestre,8.50,0.40,2024-01-04
571,188,practical,Trabajo 2º trimestre,8.70,0.25,2024-06-08
572,188,coursework,Trabajo 3º trimestre,7.10,0.25,2024-02-07
573,188,participation,Trabajo 1º trimestre,8.20,0.10,2024-02-16
574,189,exam,Examen 1º trimestre,8.40,0.60,2023-02-05
575,189,coursework,Trabajo 2º trimestre,8.80,0.30,2023-03-11
576,189,participation,Trabajo 3º trimestre,8.30,0.10,2022-11-15
577,190,exam,Examen 1º trimestre,5.10,0.35,2023-01-01
578,190,exam,Examen 2º trimestre,10.00,0.35,2023-06-03
579,190,coursework,Trabajo 3º trimestre,9.30,0.30,2023-03-08
580,191,exam,Examen 1º trimestre,6.70,0.35,2025-04-26
581,191,exam,Examen 2º trimestre,9.90,0.35,2025-06-16
582,191,coursework,Trabajo 3º trimestre,10.00,0.30,2024-09-11
583,192,exam,Examen 1º trimestre,8.50,0.70,2022-11-09
584,192,coursework,Trabajo 2º trimestre,7.40,0.30,2023-05-20
585,193,exam,Examen 1º trimestre,7.50,0.40,2025-03-21
586,193,practical,Trabajo 2º trimestre,9.80,0.25,2024-11-02
587,193,coursework,Trabajo 3º trimestre,4.40,0.25,2025-05-08
588,193,participation,Trabajo 1º trimestre,2.90,0.10,2025-04-23
589,194,exam,Examen 1º trimestre,5.70,0.60,2023-01-10
590,194,coursework,Trabajo 2º trimestre,3.80,0.30,2022-12-23
591,194,participation,Trabajo 3º trimestre,9.70,0.10,2023-02-03
592,195,exam,Examen 1º trimestre,6.80,0.60,2022-10-02
593,195,coursework,Trabajo 2º trimestre,7.00,0.30,2023-01-20
594,195,participation,Trabajo 3º trimestre,7.30,0.10,2023-03-17
595,196,exam,Examen 1º trimestre,3.60,0.60,2025-06-17
596,196,coursework,Trabajo 2º trimestre,6.30,0.30,2024-10-08
597,196,participation,Trabajo 3º trimestre,7.20,0.10,2025-01-23
598,197,exam,Examen 1º trimestre,6.70,0.40,2024-04-26
599,197,practical,Trabajo 2º trimestre,6.10,0.25,2023-09-14
600,197,coursework,Trabajo 3º trimestre,8.30,0.25,2023-12-27
601,197,participation,Trabajo 1º trimestre,8.00,0.10,2023-09-27
602,198,exam,Examen 1º trimestre,7.70,0.70,2025-04-14
603,198,coursework,Trabajo 2º trimestre,7.30,0.30,2025-01-22
604,199,exam,Examen 1º trimestre,7.00,0.60,2023-03-09
605,199,coursework,Trabajo 2º trimestre,6.60,0.30,2022-09-09
606,199,participation,Trabajo 3º trimestre,5.50,0.10,2023-03-14
607,200,exam,Examen 1º trimestre,6.10,0.60,2024-10-16
608,200,coursework,Trabajo 2º trimestre,6.30,0.30,2025-05-17
609,200,participation,Trabajo 3º trimestre,7.90,0.10,2025-04-12
610,201,exam,Examen 1º trimestre,4.70,0.40,2024-04-27
611,201,practical,Trabajo 2º trimestre,7.40,0.25,2024-06-01
612,201,coursework,Trabajo 3º trimestre,4.50,0.25,2023-12-12
613,201,participation,Trabajo 1º trimestre,8.50,0.10,2024-05-19
614,202,exam,Examen 1º trimestre,5.50,0.35,2022-09-29
615,202,exam,Examen 2º trimestre,8.90,0.35,2022-11-19
616,202,coursework,Trabajo 3º trimestre,5.30,0.30,2022-10-28
617,203,exam,Examen 1º trimestre,7.00,0.70,2023-05-21
618,203,coursework,Trabajo 2º trimestre,4.70,0.30,2023-03-22
619,204,exam,Examen 1º trimestre,9.10,0.40,2025-06-04
620,204,practical,Trabajo 2º trimestre,9.00,0.25,2025-03-15
621,204,coursework,Trabajo 3º trimestre,9.80,0.25,2025-04-19
622,204,participation,Trabajo 1º trimestre,7.90,0.10,2024-11-11
623,205,exam,Examen 1º trimestre,8.10,0.40,2025-03-20
624,205,practical,Trabajo 2º trimestre,4.70,0.25,2025-06-20
625,205,coursework,Trabajo 3º trimestre,7.00,0.25,2025-02-26
626,205,participation,Trabajo 1º trimestre,5.80,0.10,2024-10-05
627,206,exam,Examen 1º trimestre,8.60,0.60,2023-12-08
628,206,coursework,Trabajo 2º trimestre,5.30,0.30,2023-11-13
629,206,participation,Trabajo 3º trimestre,8.60,0.10,2023-10-25
630,207,exam,Examen 1º trimestre,8.10,0.60,2024-05-11
631,207,coursework,Trabajo 2º trimestre,5.80,0.30,2024-04-24
632,207,participation,Trabajo 3º trimestre,8.50,0.10,2023-11-03
633,208,exam,Examen 1º trimestre,6.40,0.35,2023-05-07
634,208,exam,Examen 2º trimestre,6.30,0.35,2023-03-02
635,208,coursework,Trabajo 3º trimestre,5.90,0.30,2023-02-02
636,209,exam,Examen 1º trimestre,7.30,0.35,2023-03-03
637,209,exam,Examen 2º trimestre,9.10,0.35,2022-09-26
638,209,coursework,Trabajo 3º trimestre,9.80,0.30,2022-12-19
639,210,exam,Examen 1º trimestre,6.70,0.35,2024-06-18
640,210,exam,Examen 2º trimestre,7.10,0.35,2024-06-13
641,210,coursework,Trabajo 3º trimestre,3.30,0.30,2024-05-20
642,211,exam,Examen 1º trimestre,5.00,0.35,2023-03-09
643,211,exam,Examen 2º trimestre,3.70,0.35,2023-05-05
644,211,coursework,Trabajo 3º trimestre,4.90,0.30,2023-04-16
645,212,exam,Examen 1º trimestre,2.70,0.70,2024-11-05
646,212,coursework,Trabajo 2º trimestre,8.30,0.30,2024-12-10
647,213,exam,Examen 1º trimestre,6.30,0.40,2024-12-07
648,213,practical,Trabajo 2º trimestre,4.40,0.25,2025-05-30
649,213,coursework,Trabajo 3º trimestre,7.10,0.25,2025-01-30
650,213,participation,Trabajo 1º trimestre,6.60,0.10,2024-10-04
651,214,exam,Examen 1º trimestre,5.50,0.40,2023-04-18
652,214,practical,Trabajo 2º trimestre,7.20,0.25,2023-05-31
653,214,coursework,Trabajo 3º trimestre,7.10,0.25,2022-11-30
654,214,participation,Trabajo 1º trimestre,6.00,0.10,2022-10-02
655,215,exam,Examen 1º trimestre,5.20,0.70,2025-05-25
656,215,coursework,Trabajo 2º trimestre,4.60,0.30,2024-10-20
657,216,exam,Examen 1º trimestre,3.90,0.60,2024-01-20
658,216,coursework,Trabajo 2º trimestre,4.50,0.30,2024-02-11
659,216,participation,Trabajo 3º trimestre,3.20,0.10,2024-04-15
660,217,exam,Examen 1º trimestre,7.30,0.35,2025-03-08
661,217,exam,Examen 2º trimestre,5.60,0.35,2024-10-17
662,217,coursework,Trabajo 3º trimestre,5.20,0.30,2024-10-03
663,218,exam,Examen 1º trimestre,4.90,0.60,2022-10-13
664,218,coursework,Trabajo 2º trimestre,6.00,0.30,2022-12-26
665,218,participation,Trabajo 3º trimestre,6.00,0.10,2023-04-02
666,219,exam,Examen 1º trimestre,5.30,0.40,2023-03-12
667,219,practical,Trabajo 2º trimestre,7.70,0.25,2023-03-16
668,219,coursework,Trabajo 3º trimestre,3.70,0.25,2022-11-26
669,219,participation,Trabajo 1º trimestre,6.50,0.10,2023-02-07
670,220,exam,Examen 1º trimestre,6.40,0.40,2023-09-15
671,220,practical,Trabajo 2º trimestre,8.40,0.25,2023-12-01
672,220,coursework,Trabajo 3º trimestre,4.40,0.25,2023-11-26
673,220,participation,Trabajo 1º trimestre,2.90,0.10,2024-01-21
674,221,exam,Examen 1º trimestre,4.60,0.60,2024-10-22
675,221,coursework,Trabajo 2º trimestre,4.10,0.30,2024-10-08
676,221,participation,Trabajo 3º trimestre,1.70,0.10,2024-10-09
677,222,exam,Examen 1º trimestre,7.60,0.35,2025-01-15
678,222,exam,Examen 2º trimestre,6.90,0.35,2024-09-13
679,222,coursework,Trabajo 3º trimestre,4.20,0.30,2024-12-23
680,223,exam,Examen 1º trimestre,4.40,0.40,2023-09-24
681,223,practical,Trabajo 2º trimestre,7.00,0.25,2024-04-04
682,223,coursework,Trabajo 3º trimestre,4.00,0.25,2024-02-07
683,223,participation,Trabajo 1º trimestre,4.30,0.10,2023-11-28
684,224,exam,Examen 1º trimestre,4.90,0.40,2022-12-26
685,224,practical,Trabajo 2º trimestre,4.50,0.25,2023-02-06
686,224,coursework,Trabajo 3º trimestre,6.40,0.25,2022-11-24
687,224,participation,Trabajo 1º trimestre,4.70,0.10,2023-01-17
688,225,exam,Examen 1º trimestre,6.60,0.70,2022-12-09
689,225,coursework,Trabajo 2º trimestre,7.30,0.30,2022-11-13
690,226,exam,Examen 1º trimestre,7.30,0.60,2024-01-27
691,226,coursework,Trabajo 2º trimestre,3.40,0.30,2024-03-03
692,226,participation,Trabajo 3º trimestre,7.90,0.10,2024-05-12
693,227,exam,Examen 1º trimestre,6.80,0.70,2024-02-29
694,227,coursework,Trabajo 2º trimestre,6.40,0.30,2024-05-20
695,228,exam,Examen 1º trimestre,7.80,0.60,2024-06-20
696,228,coursework,Trabajo 2º trimestre,3.90,0.30,2024-03-27
697,228,participation,Trabajo 3º trimestre,5.70,0.10,2024-05-11
698,229,exam,Examen 1º trimestre,5.00,0.40,2023-09-21
699,229,practical,Trabajo 2º trimestre,6.50,0.25,2024-02-01
700,229,coursework,Trabajo 3º trimestre,7.20,0.25,2023-11-14
701,229,participation,Trabajo 1º trimestre,2.80,0.10,2023-12-07
702,230,exam,Examen 1º trimestre,6.90,0.40,2025-02-15
703,230,practical,Trabajo 2º trimestre,7.80,0.25,2025-05-18
704,230,coursework,Trabajo 3º trimestre,3.70,0.25,2025-05-01
705,230,participation,Trabajo 1º trimestre,8.10,0.10,2024-11-24
706,231,exam,Examen 1º trimestre,6.30,0.35,2022-12-15
707,231,exam,Examen 2º trimestre,6.50,0.35,2022-11-30
708,231,coursework,Trabajo 3º trimestre,8.30,0.30,2023-02-23
709,232,exam,Examen 1º trimestre,5.80,0.40,2024-11-15
710,232,practical,Trabajo 2º trimestre,5.10,0.25,2025-04-07
711,232,coursework,Trabajo 3º trimestre,5.50,0.25,2024-11-12
712,232,participation,Trabajo 1º trimestre,8.10,0.10,2025-04-16
713,233,exam,Examen 1º trimestre,6.60,0.60,2022-10-01
714,233,coursework,Trabajo 2º trimestre,8.20,0.30,2023-05-21
715,233,participation,Trabajo 3º trimestre,6.10,0.10,2022-10-27
716,234,exam,Examen 1º trimestre,7.30,0.60,2023-12-17
717,234,coursework,Trabajo 2º trimestre,6.00,0.30,2024-01-16
718,234,participation,Trabajo 3º trimestre,6.20,0.10,2024-03-31
719,235,exam,Examen 1º trimestre,6.90,0.35,2025-03-28
720,235,exam,Examen 2º trimestre,5.70,0.35,2025-04-29
721,235,coursework,Trabajo 3º trimestre,7.60,0.30,2025-03-24
722,236,exam,Examen 1º trimestre,7.20,0.35,2025-01-17
723,236,exam,Examen 2º trimestre,7.50,0.35,2025-05-26
724,236,coursework,Trabajo 3º trimestre,8.20,0.30,2024-09-17
725,237,exam,Examen 1º trimestre,4.00,0.70,2023-03-21
726,237,coursework,Trabajo 2º trimestre,6.00,0.30,2023-03-12
727,238,exam,Examen 1º trimestre,7.80,0.35,2025-02-15
728,238,exam,Examen 2º trimestre,10.00,0.35,2025-05-04
729,238,coursework,Trabajo 3º trimestre,7.60,0.30,2025-01-05
730,239,exam,Examen 1º trimestre,7.40,0.35,2022-12-22
731,239,exam,Examen 2º trimestre,8.60,0.35,2022-09-28
732,239,coursework,Trabajo 3º trimestre,9.10,0.30,2023-03-09
733,240,exam,Examen 1º trimestre,5.90,0.70,2023-02-23
734,240,coursework,Trabajo 2º trimestre,9.50,0.30,2023-06-05
735,241,exam,Examen 1º trimestre,10.00,0.60,2022-12-02
736,241,coursework,Trabajo 2º trimestre,6.40,0.30,2022-11-05
737,241,participation,Trabajo 3º trimestre,9.50,0.10,2023-02-07
738,242,exam,Examen 1º trimestre,8.20,0.35,2022-10-11
739,242,exam,Examen 2º trimestre,5.50,0.35,2022-11-18
740,242,coursework,Trabajo 3º trimestre,10.00,0.30,2023-05-28
741,243,exam,Examen 1º trimestre,6.60,0.40,2024-10-22
742,243,practical,Trabajo 2º trimestre,7.80,0.25,2025-03-06
743,243,coursework,Trabajo 3º trimestre,8.00,0.25,2025-05-15
744,243,participation,Trabajo 1º trimestre,8.20,0.10,2025-03-16
745,244,exam,Examen 1º trimestre,9.40,0.35,2023-04-29
746,244,exam,Examen 2º trimestre,7.20,0.35,2022-10-20
747,244,coursework,Trabajo 3º trimestre,5.80,0.30,2022-12-19
748,245,exam,Examen 1º trimestre,6.30,0.70,2024-11-22
749,245,coursework,Trabajo 2º trimestre,7.60,0.30,2025-05-19
750,246,exam,Examen 1º trimestre,5.70,0.60,2025-03-22
751,246,coursework,Trabajo 2º trimestre,5.60,0.30,2024-10-22
752,246,participation,Trabajo 3º trimestre,6.00,0.10,2025-03-23
753,247,exam,Examen 1º trimestre,6.60,0.40,2023-02-14
754,247,practical,Trabajo 2º trimestre,7.80,0.25,2023-06-05
755,247,coursework,Trabajo 3º trimestre,6.00,0.25,2022-11-08
756,247,participation,Trabajo 1º trimestre,7.20,0.10,2022-10-01
757,248,exam,Examen 1º trimestre,6.90,0.60,2024-01-11
758,248,coursework,Trabajo 2º trimestre,6.80,0.30,2023-10-29
759,248,participation,Trabajo 3º trimestre,9.60,0.10,2024-05-25
760,249,exam,Examen 1º trimestre,7.50,0.70,2025-02-27
761,249,coursework,Trabajo 2º trimestre,7.90,0.30,2025-04-28
762,250,exam,Examen 1º trimestre,7.10,0.60,2024-03-11
763,250,coursework,Trabajo 2º trimestre,7.70,0.30,2024-06-11
